"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Direction","GeneRatio_num","Description_wrap"
"GO:1904779","regulation of protein localization to centrosome","10/6717","24/64855",0.416666666666667,4.02306337154484,5.03486147025268,7.007263363387e-05,0.0143923693591135,0.0137686578368306,"TRINITY_DN1017_c1_g1/TRINITY_DN149440_c0_g1/TRINITY_DN153637_c0_g4/TRINITY_DN153637_c0_g9/TRINITY_DN154666_c0_g1/TRINITY_DN156766_c2_g1/TRINITY_DN182360_c0_g1/TRINITY_DN327164_c0_g1/TRINITY_DN33074_c0_g1/TRINITY_DN79526_c0_g1",10,"YLS",0.00148875986303409,"regulation of protein localization
to centrosome"
"GO:0072318","clathrin coat disassembly","19/6717","71/64855",0.267605633802817,2.58382661609077,4.53867353885585,8.01528776192438e-05,0.0158766535801545,0.0151886187245894,"TRINITY_DN136251_c0_g2/TRINITY_DN137659_c0_g2/TRINITY_DN137849_c0_g1/TRINITY_DN155139_c1_g1/TRINITY_DN163667_c2_g5/TRINITY_DN168594_c3_g3/TRINITY_DN173694_c2_g10/TRINITY_DN173694_c2_g11/TRINITY_DN184566_c3_g1/TRINITY_DN184566_c3_g3/TRINITY_DN186689_c1_g6/TRINITY_DN187331_c1_g2/TRINITY_DN190044_c0_g6/TRINITY_DN193496_c8_g3/TRINITY_DN193496_c9_g16/TRINITY_DN193496_c9_g5/TRINITY_DN193609_c3_g6/TRINITY_DN195513_c31_g24/TRINITY_DN60454_c0_g1",19,"YLS",0.00282864373976478,"clathrin coat disassembly"
"GO:0006096","glycolytic process","63/6717","374/64855",0.168449197860963,1.62643631491331,4.12974141612754,8.033056226713e-05,0.0158766535801545,0.0151886187245894,"TRINITY_DN104437_c0_g1/TRINITY_DN105703_c0_g2/TRINITY_DN107510_c0_g1/TRINITY_DN108881_c0_g1/TRINITY_DN117737_c0_g1/TRINITY_DN118045_c0_g1/TRINITY_DN125654_c0_g1/TRINITY_DN127417_c0_g1/TRINITY_DN129280_c0_g1/TRINITY_DN135473_c0_g1/TRINITY_DN136222_c0_g1/TRINITY_DN136500_c0_g1/TRINITY_DN139794_c0_g1/TRINITY_DN141590_c0_g1/TRINITY_DN141824_c1_g1/TRINITY_DN142086_c0_g1/TRINITY_DN149944_c0_g1/TRINITY_DN149944_c0_g2/TRINITY_DN149944_c0_g3/TRINITY_DN149944_c0_g4/TRINITY_DN154081_c0_g1/TRINITY_DN154081_c0_g2/TRINITY_DN155232_c0_g1/TRINITY_DN158428_c0_g1/TRINITY_DN160318_c0_g1/TRINITY_DN162687_c1_g1/TRINITY_DN163990_c0_g7/TRINITY_DN167400_c0_g2/TRINITY_DN167640_c0_g1/TRINITY_DN168799_c0_g1/TRINITY_DN171545_c0_g1/TRINITY_DN172104_c0_g1/TRINITY_DN174412_c0_g1/TRINITY_DN175798_c1_g2/TRINITY_DN176779_c1_g3/TRINITY_DN182316_c0_g1/TRINITY_DN183218_c3_g19/TRINITY_DN183218_c3_g31/TRINITY_DN186801_c0_g14/TRINITY_DN186801_c0_g17/TRINITY_DN186801_c0_g9/TRINITY_DN187379_c3_g16/TRINITY_DN187379_c3_g18/TRINITY_DN187379_c3_g24/TRINITY_DN187379_c3_g5/TRINITY_DN187379_c3_g7/TRINITY_DN188283_c6_g1/TRINITY_DN188779_c1_g15/TRINITY_DN188779_c1_g20/TRINITY_DN189875_c0_g4/TRINITY_DN189875_c0_g5/TRINITY_DN195346_c0_g1/TRINITY_DN195346_c0_g2/TRINITY_DN250095_c0_g1/TRINITY_DN26008_c0_g1/TRINITY_DN37898_c0_g1/TRINITY_DN44100_c0_g1/TRINITY_DN54976_c0_g1/TRINITY_DN71947_c0_g2/TRINITY_DN86288_c0_g1/TRINITY_DN89224_c0_g2/TRINITY_DN91648_c0_g2/TRINITY_DN98638_c0_g1",63,"YLS",0.00937918713711478,"glycolytic process"
"GO:0032889","regulation of vacuole fusion","32/6717","153/64855",0.209150326797386,2.01942004532447,4.29107441243974,8.67447546758671e-05,0.0163128398155162,0.0156059022779766,"TRINITY_DN114697_c0_g1/TRINITY_DN134497_c0_g1/TRINITY_DN137651_c0_g1/TRINITY_DN140973_c0_g1/TRINITY_DN141590_c0_g1/TRINITY_DN149944_c0_g1/TRINITY_DN149944_c0_g2/TRINITY_DN149944_c0_g3/TRINITY_DN149944_c0_g4/TRINITY_DN150658_c0_g1/TRINITY_DN152631_c0_g1/TRINITY_DN153302_c0_g1/TRINITY_DN154860_c0_g1/TRINITY_DN155770_c0_g1/TRINITY_DN160701_c0_g1/TRINITY_DN160778_c0_g1/TRINITY_DN163990_c0_g7/TRINITY_DN165590_c0_g1/TRINITY_DN167939_c0_g1/TRINITY_DN172194_c1_g12/TRINITY_DN183218_c3_g19/TRINITY_DN183218_c3_g31/TRINITY_DN187379_c3_g16/TRINITY_DN187379_c3_g18/TRINITY_DN187379_c3_g24/TRINITY_DN187379_c3_g5/TRINITY_DN187379_c3_g7/TRINITY_DN250095_c0_g1/TRINITY_DN54549_c0_g1/TRINITY_DN54976_c0_g1/TRINITY_DN56052_c0_g1/TRINITY_DN91154_c0_g1",32,"YLS",0.0047640315617091,"regulation of vacuole fusion"
"GO:0052031","symbiont-mediated perturbation of host defense response","26/6717","114/64855",0.228070175438596,2.20209784547717,4.36645065677351,8.72094539063396e-05,0.0163128398155162,0.0156059022779766,"TRINITY_DN125654_c0_g1/TRINITY_DN136251_c0_g2/TRINITY_DN141590_c0_g1/TRINITY_DN149944_c0_g1/TRINITY_DN149944_c0_g2/TRINITY_DN149944_c0_g3/TRINITY_DN149944_c0_g4/TRINITY_DN155232_c0_g1/TRINITY_DN163667_c2_g5/TRINITY_DN163990_c0_g7/TRINITY_DN169083_c0_g1/TRINITY_DN173694_c2_g10/TRINITY_DN183218_c3_g19/TRINITY_DN183218_c3_g31/TRINITY_DN187379_c3_g16/TRINITY_DN187379_c3_g18/TRINITY_DN187379_c3_g24/TRINITY_DN187379_c3_g5/TRINITY_DN187379_c3_g7/TRINITY_DN190044_c0_g6/TRINITY_DN192339_c0_g2/TRINITY_DN193496_c8_g3/TRINITY_DN195513_c31_g24/TRINITY_DN250095_c0_g1/TRINITY_DN54976_c0_g1/TRINITY_DN60454_c0_g1",26,"YLS",0.00387077564388864,"symbiont-mediated perturbation of
host defense response"
"GO:0061515","myeloid cell development","33/6717","160/64855",0.20625,1.99141636891469,4.26782626493465,9.03194490155441e-05,0.0165981794462776,0.0158788763550874,"TRINITY_DN111558_c0_g1/TRINITY_DN116908_c0_g1/TRINITY_DN132868_c0_g1/TRINITY_DN144717_c0_g1/TRINITY_DN148175_c2_g1/TRINITY_DN149117_c1_g1/TRINITY_DN157756_c0_g1/TRINITY_DN158407_c0_g1/TRINITY_DN161883_c0_g2/TRINITY_DN161883_c0_g4/TRINITY_DN161883_c0_g5/TRINITY_DN161883_c0_g8/TRINITY_DN180167_c0_g2/TRINITY_DN185638_c0_g1/TRINITY_DN188303_c2_g1/TRINITY_DN188303_c3_g12/TRINITY_DN188303_c3_g1/TRINITY_DN188303_c3_g30/TRINITY_DN188303_c3_g32/TRINITY_DN188303_c3_g35/TRINITY_DN188303_c3_g38/TRINITY_DN188303_c3_g40/TRINITY_DN188303_c3_g42/TRINITY_DN188303_c3_g44/TRINITY_DN188303_c3_g47/TRINITY_DN188303_c3_g57/TRINITY_DN188303_c3_g58/TRINITY_DN188303_c3_g62/TRINITY_DN188303_c3_g66/TRINITY_DN188310_c0_g2/TRINITY_DN195109_c1_g2/TRINITY_DN218637_c0_g1/TRINITY_DN89679_c0_g1",33,"YLS",0.00491290754801251,"myeloid cell development"
"GO:0072319","vesicle uncoating","20/6717","78/64855",0.256410256410256,2.47573130556605,4.43271888762421,0.000100933727850769,0.0182289792971863,0.0174390034326555,"TRINITY_DN108244_c0_g1/TRINITY_DN136251_c0_g2/TRINITY_DN137659_c0_g2/TRINITY_DN137849_c0_g1/TRINITY_DN155139_c1_g1/TRINITY_DN163667_c2_g5/TRINITY_DN168594_c3_g3/TRINITY_DN173694_c2_g10/TRINITY_DN173694_c2_g11/TRINITY_DN184566_c3_g1/TRINITY_DN184566_c3_g3/TRINITY_DN186689_c1_g6/TRINITY_DN187331_c1_g2/TRINITY_DN190044_c0_g6/TRINITY_DN193496_c8_g3/TRINITY_DN193496_c9_g16/TRINITY_DN193496_c9_g5/TRINITY_DN193609_c3_g6/TRINITY_DN195513_c31_g24/TRINITY_DN60454_c0_g1",20,"YLS",0.00297751972606819,"vesicle uncoating"
"GO:1901893","positive regulation of cell septum assembly","28/6717","128/64855",0.21875,2.11210827006104,4.28090243307211,0.000103738572071459,0.0184179922448904,0.0176198252653041,"TRINITY_DN107305_c0_g1/TRINITY_DN110233_c0_g1/TRINITY_DN110233_c0_g2/TRINITY_DN110663_c0_g1/TRINITY_DN117687_c0_g2/TRINITY_DN133575_c0_g1/TRINITY_DN136572_c0_g1/TRINITY_DN144347_c0_g2/TRINITY_DN150329_c0_g2/TRINITY_DN152560_c0_g1/TRINITY_DN155973_c0_g1/TRINITY_DN157779_c0_g1/TRINITY_DN158680_c0_g1/TRINITY_DN167938_c0_g1/TRINITY_DN168287_c0_g1/TRINITY_DN168445_c0_g3/TRINITY_DN172314_c0_g1/TRINITY_DN176007_c0_g1/TRINITY_DN177046_c0_g6/TRINITY_DN177604_c0_g1/TRINITY_DN180246_c7_g12/TRINITY_DN187743_c2_g6/TRINITY_DN195183_c11_g23/TRINITY_DN68285_c0_g1/TRINITY_DN69468_c0_g1/TRINITY_DN87825_c0_g1/TRINITY_DN880_c0_g1/TRINITY_DN880_c0_g2",28,"YLS",0.00416852761649546,"positive regulation of cell septum
assembly"
"GO:0005881","cytoplasmic microtubule","67/6717","408/64855",0.16421568627451,1.58556026996179,4.03298256914842,0.000106958028169769,0.0186730890846388,0.017863867160986,"TRINITY_DN101082_c0_g1/TRINITY_DN104451_c0_g1/TRINITY_DN107305_c0_g1/TRINITY_DN113385_c0_g1/TRINITY_DN114703_c0_g2/TRINITY_DN116213_c0_g1/TRINITY_DN116213_c0_g2/TRINITY_DN117687_c0_g2/TRINITY_DN122902_c0_g1/TRINITY_DN124070_c0_g1/TRINITY_DN124541_c0_g1/TRINITY_DN127831_c0_g1/TRINITY_DN131419_c0_g1/TRINITY_DN134864_c0_g1/TRINITY_DN136572_c0_g1/TRINITY_DN137075_c1_g1/TRINITY_DN139930_c1_g1/TRINITY_DN140008_c0_g1/TRINITY_DN143471_c1_g1/TRINITY_DN143471_c2_g1/TRINITY_DN143471_c3_g1/TRINITY_DN144667_c0_g1/TRINITY_DN145247_c0_g1/TRINITY_DN150114_c0_g1/TRINITY_DN150486_c0_g1/TRINITY_DN151527_c0_g1/TRINITY_DN156128_c0_g1/TRINITY_DN157470_c0_g1/TRINITY_DN157814_c0_g1/TRINITY_DN158410_c0_g1/TRINITY_DN158680_c0_g1/TRINITY_DN159040_c0_g1/TRINITY_DN160431_c0_g2/TRINITY_DN162429_c0_g2/TRINITY_DN165466_c0_g1/TRINITY_DN165900_c0_g1/TRINITY_DN169104_c0_g1/TRINITY_DN171579_c1_g2/TRINITY_DN176013_c1_g3/TRINITY_DN176762_c0_g1/TRINITY_DN177550_c1_g1/TRINITY_DN179474_c0_g5/TRINITY_DN185638_c0_g1/TRINITY_DN186307_c0_g1/TRINITY_DN186777_c0_g1/TRINITY_DN186777_c0_g3/TRINITY_DN186932_c0_g1/TRINITY_DN189178_c6_g1/TRINITY_DN189927_c0_g5/TRINITY_DN191373_c1_g1/TRINITY_DN191902_c0_g1/TRINITY_DN192392_c2_g8/TRINITY_DN192786_c0_g1/TRINITY_DN196170_c0_g1/TRINITY_DN232894_c0_g1/TRINITY_DN254612_c0_g1/TRINITY_DN318268_c0_g1/TRINITY_DN31827_c0_g1/TRINITY_DN40407_c0_g1/TRINITY_DN40422_c0_g1/TRINITY_DN48014_c0_g1/TRINITY_DN52037_c0_g1/TRINITY_DN65755_c0_g1/TRINITY_DN66868_c0_g1/TRINITY_DN67540_c0_g1/TRINITY_DN96008_c0_g1/TRINITY_DN96008_c0_g3",67,"YLS",0.00997469108232842,"cytoplasmic microtubule"
"GO:0000015","phosphopyruvate hydratase complex","21/6717","85/64855",0.247058823529412,2.38543992853953,4.3444642538385,0.00012187732173134,0.0204569843880113,0.0195704551060286,"TRINITY_DN104437_c0_g1/TRINITY_DN127417_c0_g1/TRINITY_DN136222_c0_g1/TRINITY_DN141590_c0_g1/TRINITY_DN149944_c0_g1/TRINITY_DN149944_c0_g2/TRINITY_DN149944_c0_g3/TRINITY_DN149944_c0_g4/TRINITY_DN163990_c0_g7/TRINITY_DN183218_c3_g19/TRINITY_DN183218_c3_g31/TRINITY_DN187379_c3_g16/TRINITY_DN187379_c3_g18/TRINITY_DN187379_c3_g24/TRINITY_DN187379_c3_g5/TRINITY_DN187379_c3_g7/TRINITY_DN195346_c0_g1/TRINITY_DN195346_c0_g2/TRINITY_DN250095_c0_g1/TRINITY_DN54976_c0_g1/TRINITY_DN71947_c0_g2",21,"YLS",0.00312639571237159,"phosphopyruvate hydratase complex"
