ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G160,0.257102228196833,0.435579068767649,-0.59663274658776,1.11083720298143
mikado.Chr02G162,-0.490659542497234,0.470521123553945,-1.41288094466297,0.431561859668498
mikado.Chr02G148,0.137071603045504,0.110565976544302,-0.0796377109813274,0.353780917072335
mikado.Chr02G147,0.0735529322068476,0.11563615411692,-0.153093929862316,0.300199794276011
mikado.Chr02G140,0.286423426310272,0.337673289662283,-0.375416221427803,0.948263074048348
mikado.Chr02G141,0.0315592437274721,0.22092776729252,-0.401459180165866,0.464577667620811
mikado.Chr02G146,0.082808502793307,0.194194568081631,-0.29781285064669,0.463429856233304
mikado.Chr02G149,0.0542561435640316,0.142494901719452,-0.225033863806095,0.333546150934158
mikado.Chr02G151,-0.111837175684732,0.223144429821143,-0.549200258134171,0.325525906764708
mikado.Chr02G150,0.0950295345751013,0.172204003803688,-0.242490312880127,0.43254938203033
mikado.Chr02G152,0.028118440071041,0.141756014314328,-0.249723347985042,0.305960228127124
mikado.Chr02G154,-0.00945533128554431,0.174314419445831,-0.351111593399373,0.332200930828285
mikado.Chr02G153,0.11295817385668,0.126599479128744,-0.135176805235657,0.361093152949018
mikado.Chr02G156,-0.272373649602989,0.252255804645952,-0.766795026709054,0.222047727503076
mikado.Chr02G155,0.248113450042292,0.258538023246743,-0.258621075521325,0.754847975605909
mikado.Chr02G171,0.23163986227405,0.130966701420614,-0.0250548725103522,0.488334597058453
mikado.Chr02G163,0.0862325395496282,1.2191749217854,-2.30335030714976,2.47581538624902
mikado.Chr02G164,0.492330271263711,0.34320468288182,-0.180350907184656,1.16501144971208
mikado.Chr02G165,0.412668005287047,0.378785198931623,-0.329750984618934,1.15508699519303
mikado.Chr02G166,0.058137849475221,0.150847634119592,-0.237523513399179,0.353799212349621
mikado.Chr02G168,0.0931297032478975,0.232717714227834,-0.362997016638657,0.549256423134452
mikado.Chr02G169,0.39809263105354,0.168193094005659,0.0684341668024488,0.727751095304631
mikado.Chr02G173,-0.318999015527882,0.475577840260913,-1.25113158243927,0.613133551383507
mikado.Chr02G172,0.10061034076062,0.178331819399045,-0.248920025261508,0.450140706782748
mikado.Chr02G174,-0.206651480989301,0.16038354225269,-0.521003223804573,0.107700261825971
mikado.Chr02G176,0.141223266021897,0.258939243192222,-0.366297650634859,0.648744182678653
mikado.Chr02G182,-0.953798612039263,0.914015715875446,-2.74526941515514,0.837672191076612
mikado.Chr02G181,0.016880288909076,0.130963074691066,-0.239807337485414,0.273567915303566
mikado.Chr02G180,-0.035006140507822,0.121448520547361,-0.27304524078065,0.203032959765006
mikado.Chr02G184,-0.0813857420769255,0.232211083310547,-0.536519465365597,0.373747981211747
mikado.Chr02G188,0.296282272198935,0.325911832316957,-0.3425049191423,0.93506946354017
mikado.Chr02G186,0.5864556867423,0.423317478650762,-0.243246571413193,1.41615794489779
mikado.Chr02G192,-0.175706818803412,0.500960427255566,-1.15758925622432,0.806175618617497
mikado.Chr02G194,0.120908534974206,0.337816272009641,-0.541211358164691,0.783028428113103
mikado.Chr02G195,0.159789547679102,0.221416230079849,-0.274186263277402,0.593765358635606
mikado.Chr02G193,0.146116660415141,0.15498667839721,-0.15765722924339,0.449890550073672
mikado.Chr02G198,-0.790748872354243,0.61925722443446,-2.00449303224578,0.422995287537298
mikado.Chr02G199,-0.175669098567336,0.568440774831199,-1.28981301723649,0.938474820101815
mikado.Chr02G201,0.132895351814774,0.32217478266185,-0.498567222202453,0.764357925832
mikado.Chr02G202,0.27026595510597,0.131488345768272,0.0125487974001561,0.527983112811783
mikado.Chr02G204,0.143795172914859,0.134820948818149,-0.120453886768714,0.408044232598432
mikado.Chr02G205,0.185483113726206,0.110622282335711,-0.0313365596517886,0.4023027871042
mikado.Chr02G206,-0.235821414497799,0.327566876449203,-0.877852492338236,0.406209663342638
mikado.Chr02G207,0.12078943177341,0.449051466504907,-0.759351442576208,1.00093030612303
mikado.Chr02G208,0.0903269802934538,0.186360411454446,-0.274939426157259,0.455593386744167
mikado.Chr02G209,0.0419619121222791,0.134505339013801,-0.22166855234477,0.305592376589329
mikado.Chr02G210,0.518428781757232,0.296822289645784,-0.0633429059485038,1.10020046946297
mikado.Chr02G215,-0.601656100454352,0.460524971717969,-1.50428504502157,0.300972844112867
mikado.Chr02G214,-1.03335771702499,0.470719068199889,-1.95596709069677,-0.110748343353207
mikado.Chr02G221,-0.326037882518624,0.244024864788095,-0.804326617503291,0.152250852466043
mikado.Chr02G218,-0.0938229963368707,0.304845550552917,-0.691320275420587,0.503674282746846
mikado.Chr02G219,-0.345823956064698,0.112407730966509,-0.566143108759056,-0.125504803370339
mikado.Chr02G220,0.0082247780217899,0.236557665473697,-0.455428246306655,0.471877802350235
mikado.Chr02G223,0.0732047484865038,0.162274223470413,-0.244852729515506,0.391262226488513
mikado.Chr02G222,-0.107860611537769,0.171885588606741,-0.444756365206981,0.229035142131444
mikado.Chr02G224,0.067485969800332,0.173828028977666,-0.273216966995893,0.408188906596557
mikado.Chr02G225,0.211778633029888,0.664972283888336,-1.09156704339125,1.51512430945103
mikado.Chr02G231,-0.138688316723754,0.19673547457241,-0.524289846885676,0.246913213438169
mikado.Chr02G226,-0.11177432514079,0.118155012700392,-0.343358150033559,0.119809499751979
mikado.Chr02G227,-0.243340236127548,1.04587320571947,-2.29325171933771,1.80657124708261
mikado.Chr02G229,0.258855644467194,0.502924011519696,-0.726875418111409,1.2445867070458
mikado.Chr02G228,0.056845680326582,0.139844811728805,-0.217250150661876,0.33094151131504
mikado.Chr02G230,0.254573741377925,0.284700149604706,-0.303438551847299,0.812586034603148
mikado.Chr02G232,-0.409247670786335,0.287135557243761,-0.972033362984106,0.153538021411437
mikado.Chr02G233,-0.199882985760575,0.311574406823556,-0.810568823134743,0.410802851613594
