ID	Change	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
mikado.Chr05G97	stable	199.106987192038	0.133556933921	0.329450819847276	0.405392628808491	0.685188928368491	0.861785705372552
mikado.Chr05G98	stable	43.8699431005689	0.493611879207047	0.342679616709097	1.44044715570602	0.149740930532803	1
mikado.Chr05G99	stable	758.229323335222	-0.0946484034963433	0.147373884795978	-0.642233212671113	0.520721771307409	0.763574038117156
mikado.Chr05G101	stable	977.023678761748	-0.263895715961854	0.177436756287876	-1.48726634482489	0.136944479577753	0.403580234611011
mikado.Chr05G106	stable	129.317733004511	0.100195778853822	0.257515646939503	0.389086178042457	0.69721239781237	0.868352060912922
mikado.Chr05G107	stable	136.439106452066	0.0679051103203237	0.203656055650703	0.333430351989091	0.738809455120772	0.887378387257769
mikado.Chr05G111	stable	152.474562896489	0.511242717810987	0.316421128576117	1.61570347755082	0.106158438763559	0.353978679324346
mikado.Chr05G112	stable	897.962444525598	0.0496450281173888	0.167977148684879	0.29554631987784	0.767576573535172	0.901294103395251
mikado.Chr05G114	stable	487.910254965705	-0.0771726204906268	0.19286979927093	-0.400128069725525	0.689062190684118	0.863737669032621
mikado.Chr05G116	stable	426.770157871548	0.681167342081314	0.191933857947283	3.54896915722085	0.000386742376532171	0.0114478349751867
mikado.Chr05G118	stable	1770.32411044636	0.0918078882876873	0.130936447763976	0.701163731378898	0.483200841142287	0.740959007748458
mikado.Chr05G121	stable	174.462765048865	-0.00379859559415457	0.27222641827629	-0.013953809546505	0.988866832087261	0.995931827124535
mikado.Chr05G119	stable	666.956007479274	-0.903350565700934	0.744491772517082	-1.21337884318958	0.224985011353282	0.517589691140557
mikado.Chr05G120	stable	1899.06402434832	0.181660319098699	0.136560141038829	1.3302587249602	0.183433041413727	0.467676687451356
mikado.Chr05G123	stable	3760.40508477908	0.142506654622322	0.0950640647014152	1.49905913522548	0.133858291648156	0.398895235598263
mikado.Chr05G125	stable	152.481298518548	0.0714445129158904	0.213903518178034	0.334003449426327	0.738376955737645	0.887126323687695
mikado.Chr05G128	stable	114.29728583236	-0.176486321407359	0.253222643227002	-0.69696105829346	0.485827164556728	0.743337072145936
mikado.Chr05G129	stable	327.486507519104	0.0494138667306016	0.312088619575542	0.158332805591589	0.874194559047786	0.951862381247468
mikado.Chr05G132	stable	310.260847718539	-0.0918868368521947	0.268629238995792	-0.342058210772932	0.732307085542976	0.885282778574942
mikado.Chr05G136	stable	594.281258426769	-0.125985602838029	0.157067318128219	-0.802112141083245	0.422488092516978	0.70108019612705
mikado.Chr05G138	stable	419.162808556124	0.00107105841412107	0.138012252764629	0.00776060380629892	0.993807996194781	0.997519312363144
mikado.Chr05G139	stable	221.522955165814	-0.690368433304602	0.275134901416056	-2.50919977709638	0.0121005027461495	0.103899010955842
mikado.Chr05G134	stable	10567.0002392666	-0.101175607490121	0.1170209102182	-0.864594261841463	0.387261523097512	0.672425812305039
mikado.Chr05G141	stable	156.177914168846	0.144899316273958	0.200637560352377	0.722194368888223	0.470174984938517	0.733421433865081
mikado.Chr05G146	stable	945.256005832457	-0.207038639055224	0.173827931633291	-1.1910550687101	0.233631967080938	0.52721064271443
mikado.Chr05G147	stable	1227.33575179252	-0.089267413921102	0.171542696083229	-0.520380150011117	0.602798642421659	0.814465360420399
mikado.Chr05G148	stable	302.851000736058	0.984385795974276	0.406249602391816	2.423105869344	0.0153884413079044	0.119734478122285
mikado.Chr05G142	stable	1126.16105398424	-0.404613667100077	0.296896786043297	-1.36280918528054	0.172942655538062	0.454109398910797
mikado.Chr05G143	stable	2144.4786730232	-0.0903151464178354	0.289524790388583	-0.311942705481696	0.75508406640255	0.895614015506968
mikado.Chr05G144	stable	1820.47901256506	-0.0329837999797868	0.102459112001831	-0.321921587405493	0.747512098649168	0.891541912327871
mikado.Chr05G166	stable	65.5086694012925	0.100741460168551	0.352573592692081	0.285731723125769	0.775083605633806	1
mikado.Chr05G169	stable	803.108976151406	0.191302448584657	0.114548591832487	1.67005500045267	0.0949084822142973	0.332858735439147
mikado.Chr05G170	stable	1625.54352726662	-0.558761482570007	0.162579077337564	-3.43685972217598	0.000588500308914668	0.0154737200789628
mikado.Chr05G171	stable	185.090300371757	-0.618733725064012	0.262169157551553	-2.36005535831325	0.0182722081482363	0.132435869694633
mikado.Chr05G172	stable	985.890257774672	0.0585653340647221	0.114428424391941	0.511807572077755	0.608785690369648	0.817913126911513
mikado.Chr05G173	stable	510.712401254201	-0.0426884798782936	0.128982219894268	-0.33096406553777	0.74067162886945	0.887851670086819
mikado.Chr05G174	stable	4446.67114299399	-0.210698087929704	0.116637515673734	-1.80643497688241	0.070850422270242	0.282048758981899
mikado.Chr05G175	stable	45.7041078980139	0.581812290521479	0.297375741553685	1.95648874209346	0.0504076073579951	1
mikado.Chr05G177	stable	47.0708954548693	-0.086158607551314	0.547982281377899	-0.157228820126571	0.875064515596495	1
mikado.Chr05G178	stable	281.6168009022	0.00411948201688559	0.301154692376969	0.0136789567659435	0.989086111946242	0.995931827124535
mikado.Chr05G185	stable	72.2667594131249	-0.0583574583203522	0.295701371174788	-0.197352680809374	0.843551556564265	1
mikado.Chr05G181	stable	1334.91784361204	0.1850680866958	0.137584881590217	1.34511935146339	0.17858669488342	0.462156956323074
