ID	CFWKZHG1	CFWKZHG2	CFWKZHG3	CFWKNHG1	CFWKNHG2	CFWKNHG3	CFWKAHG1	CFWKAHG2	CFWKAHG3
mikado.Chr01G1	4.617541204	3.52955179	2.169516481	2.886761267	2.97611123	4.253591264	3.091100294	3.81019353	2.180320799
mikado.Chr01G10	10.04085931	14.42060491	13.62540537	6.512617559	10.93410087	18.83413613	9.905691124	10.72552962	7.462880931
mikado.Chr01G100	0	0	0	0	0	0	0	0	0
mikado.Chr01G101	0.605103954	0	0	0	0	0	0	0	0
mikado.Chr01G102	4.414490144	4.754896271	4.594888279	4.918775081	5.091135089	4.225533491	5.437896138	4.294777727	5.66841057
mikado.Chr01G103	26.27959363	27.01427346	26.32243954	24.99595912	26.48982362	19.59286431	26.03030933	24.30759018	30.83272964
mikado.Chr01G104	9.884906015	15.25545396	10.67347586	11.15186006	9.519673487	15.01132036	14.19986583	11.23397657	10.15581138
mikado.Chr01G105	45.96332775	47.8004929	58.46955333	53.69082027	39.73112378	56.70611844	66.09057237	64.85378625	67.1965867
mikado.Chr01G106	25.70688462	27.44236874	27.88166035	28.68139845	26.62928747	26.91541407	24.74759002	26.83585334	26.6912256
mikado.Chr01G107	11.90871527	12.98015149	12.89162385	13.97514909	13.30062354	12.07416116	11.9959643	12.45549781	14.03864844
mikado.Chr01G109	2.484104025	1.423115965	1.452297182	1.545202471	3.102212924	1.652875041	1.616518352	2.047468527	1.042455107
mikado.Chr01G11	5.248989374	4.819370306	4.253738962	4.608391174	5.912408734	4.20393303	5.453939737	4.625809173	6.655536269
mikado.Chr01G110	0.518259266	0.918782212	0.866343952	0.454945616	0.434431331	1.846956356	0.859838322	0.851616534	1.171640847
mikado.Chr01G115	17.26492626	20.35830714	21.18704048	22.81754666	20.17177724	24.48185556	21.94298624	21.91684707	21.30099965
mikado.Chr01G116	49.34629577	55.82313178	59.31381192	61.81683346	56.07399072	52.26756261	57.97649634	56.9955885	64.65682399
mikado.Chr01G117	0.755096729	0.752397575	0.903738278	0.539098687	0.645376112	1.334747336	0.529832825	0.845623665	0.794433446
mikado.Chr01G118	0	0	0	0	0	0.583752857	0	0	0.47105221
mikado.Chr01G119	0.863253135	0.915817877	0.780866223	0.513758164	0.4048638	0.415824333	0.260800823	0.690046032	0.654689445
mikado.Chr01G120	1.861270751	1.295295825	1.690555651	1.270393879	0.514776353	0.89740005	0.998332041	1.689533754	0.737344531
mikado.Chr01G121	1.177865966	1.585783689	1.18248879	1.160543104	1.62299867	2.090729327	1.084404461	1.253340418	1.191602349
mikado.Chr01G123	8.373339136	7.53435608	7.399067506	7.291153626	6.519250406	6.7214814	9.278050274	10.37620826	10.31923944
mikado.Chr01G124	4.057014825	5.027308171	4.248289729	5.152114856	4.612690682	3.157544768	4.440673248	4.419697779	4.903368842
mikado.Chr01G125	26.05783788	23.50676322	24.99824502	21.80519322	22.30790391	24.48554748	26.10539724	25.00178913	27.86659023
mikado.Chr01G126	31.59402351	31.69224155	34.08795337	37.83822731	36.44311563	33.52391987	35.852775	34.85909428	36.18544439
mikado.Chr01G127	0	0.25881012	0.470071057	0	0.226463974	0.286680216	0	0.359181854	0.278384479
mikado.Chr01G128	2.005244375	3.132119868	2.048183022	1.745585585	1.963203316	1.63790113	2.206396606	2.251092263	2.268699491
mikado.Chr01G129	18.24872141	17.78933852	14.77422469	16.86356666	19.10541313	9.536475729	11.69364746	12.49642477	13.42026122
mikado.Chr01G13	1.055400263	0.989892452	0.963410925	0.482990517	1.157136077	0.801912034	1.101945106	0.99430239	1.268685871
mikado.Chr01G130	12.7161847	9.689730163	11.81902605	9.482796102	7.810047005	5.644142694	6.276330306	6.109888528	7.454447565
mikado.Chr01G131	14.40274333	17.08125676	16.67343292	17.95061602	14.25777968	16.99255696	17.70842379	17.13208515	16.79003372
mikado.Chr01G132	50.04223388	62.6197027	61.8276945	50.0790247	47.57549613	78.83205399	55.68716957	65.24290178	48.08581871
mikado.Chr01G133	9.516222311	12.13184048	11.32790426	11.5480462	9.055833724	21.68230872	12.89851422	13.87844972	12.17069081
mikado.Chr01G134	159.8844455	142.2160819	135.4250096	160.9287819	210.1335799	160.2244214	106.4542953	106.3811755	122.7683181
mikado.Chr01G135	2.752948531	2.999944718	3.263930715	2.608203287	2.685660214	3.70064948	3.763358256	2.867783495	3.988781378
mikado.Chr01G136	3.024962733	2.448251057	3.533908464	3.57712852	4.470205033	2.619734754	1.403553032	1.833759412	2.155427776
mikado.Chr01G138	1.825292286	1.433790008	1.875049513	0.961763226	0.984477887	1.063061653	1.450182667	0.946569452	1.200191435
mikado.Chr01G139	3.918752516	3.851189092	3.546873103	2.867969419	3.182756008	7.174893394	4.030845883	3.330675718	2.856727573
mikado.Chr01G14	16.07926291	15.02313423	15.95130325	15.89259529	15.00330269	9.14538274	19.09899214	17.09661673	22.42094659
mikado.Chr01G140	11.93052538	11.94611401	12.80294268	11.85513383	11.77115455	14.45411068	14.51816145	13.98780913	13.40727643
mikado.Chr01G142	0	0	0	0	0.263350062	0.241489694	0.247363421	0	0
mikado.Chr01G143	26.40787552	24.29509314	25.91906899	32.65890949	47.8763611	35.56025802	23.28582197	20.14208986	25.65769309
mikado.Chr01G144	36.0013872	40.90650996	41.95039663	45.74507371	40.85560883	41.20727774	42.03782872	40.5299078	40.10595449
mikado.Chr01G145	0	0	0	0	0	0.448712469	0	0	0
mikado.Chr01G146	0	0	0	0	0.539247303	0.148609207	0	0	0.26328093
mikado.Chr01G147	1.329526467	1.572940117	1.387778832	0.594127147	1.039697164	1.488379608	1.185333133	1.399514758	1.168314339
mikado.Chr01G148	18.46577844	21.0992612	19.04975751	18.33589178	20.95797766	12.92330878	23.0084703	19.48752619	21.5094919
mikado.Chr01G149	7.410262589	8.037189367	7.249704725	4.45268539	6.779733438	9.449578264	5.907348113	7.231340291	6.617288167
mikado.Chr01G15	36.44808871	38.91052115	41.52349348	42.54006339	33.79697151	38.11686883	49.87562827	48.23829126	46.07908082
mikado.Chr01G150	17.4501296	16.1318018	15.89119438	15.33146868	19.49924498	13.14531347	15.38146098	14.59306661	13.32827891
mikado.Chr01G151	25.92864263	27.54366846	28.26770708	25.60265601	25.72662979	30.91170407	28.42299092	27.44992403	28.14528492
mikado.Chr01G152	3.750525254	3.659415717	3.380952207	3.766492063	3.412435515	3.245865814	3.262489924	4.175029069	2.748327299
mikado.Chr01G154	6.736991582	8.04221907	6.901588109	6.170373029	6.669078422	6.497361955	7.327503436	6.325203423	7.330157788
mikado.Chr01G155	3.829381995	4.922981247	5.24625797	6.922307211	6.533646164	6.911391524	5.17990935	4.905253065	5.57389997
mikado.Chr01G156	2.415529907	2.976413028	2.714073396	2.978639671	2.604262108	2.610772309	2.578147562	3.068529278	2.764789407
mikado.Chr01G157	23.25375137	21.53966236	21.04843657	23.9201814	22.7960144	23.05251119	26.1486521	24.44450062	26.04389911
mikado.Chr01G158	0.419257878	0	0.279094362	0.347030767	0.298381076	0.390991305	0.298850481	0.316502293	0.265098064
mikado.Chr01G159	2.546633057	2.558848218	2.518798078	2.756925656	2.695086021	2.890597008	2.504231566	2.388896658	2.952211725
mikado.Chr01G160	1.863400795	1.64300219	1.579362138	1.300070591	1.851091516	2.616547696	1.158714526	1.494566179	1.376143247
mikado.Chr01G161	1.264490771	1.505850824	2.065447311	1.03290263	1.078142856	3.496411105	1.037974433	1.52230492	1.104620227
mikado.Chr01G162	3.386685737	5.634496534	4.995573729	2.740251385	3.463293097	2.934413012	2.402619706	2.291761811	4.183614465
mikado.Chr01G163	21.81048798	22.30732921	25.96434002	24.5448925	21.89402991	24.18146502	23.99890144	24.83980882	24.50221518
mikado.Chr01G164	14.37734743	12.27033185	14.63888478	12.82748188	11.6542254	13.48012381	13.79711214	12.58906102	13.95655124
mikado.Chr01G165	31.31143351	31.49598461	29.48306577	27.98696443	28.01311914	22.92727232	33.05722139	30.03271124	34.49254841
mikado.Chr01G166	0.767480078	0.312312646	0.48970123	0	0.547209831	0.478839483	0.263706429	0.634312999	0.935543363
mikado.Chr01G167	9.842575756	10.97725716	11.37029415	11.73116824	11.06910237	11.37050679	12.09781898	10.63858702	11.70445855
mikado.Chr01G169	7.597312946	8.717727877	8.646819822	11.0935639	8.514104693	10.88986046	12.54466402	13.27842125	12.06616023
mikado.Chr01G17	0.45274321	0.354681324	0.353890197	0.393753218	0.22812315	0.268863409	0	0	0
mikado.Chr01G171	0	0	0	0	0	0	0	0	0
mikado.Chr01G172	2.530534253	2.528711289	2.79329513	1.726686582	1.735385376	3.997016019	1.76442031	2.729323034	2.404500237
mikado.Chr01G176	0	0	0	0	0	0.199828971	0	0	0
mikado.Chr01G177	2.942758136	4.414602149	4.915891135	5.322384477	4.626913272	4.088540478	3.613397474	4.579467354	4.866422897
mikado.Chr01G178	1.639625499	1.94729077	1.601526528	1.992000259	1.891040531	2.438311364	2.059691256	2.372971739	2.331372231
mikado.Chr01G179	17.51157162	14.65240196	14.56515026	13.7092578	16.76027792	11.50535377	14.31189013	14.7448937	14.18165396
mikado.Chr01G18	27.63199919	24.47200262	25.93024767	27.30421638	19.98783059	26.14478882	25.02757155	29.38649242	23.57765432
mikado.Chr01G180	5.938886904	6.414755472	3.752246285	4.006387657	6.54333389	5.533514374	5.369777979	4.292066114	5.437106053
mikado.Chr01G181	1.293394648	2.789719089	3.023257093	2.490132225	2.759201858	5.547268784	4.073976237	4.105644115	3.017607715
mikado.Chr01G182	1.062027193	1.602656653	1.293815737	3.254850457	2.065876321	6.424005577	2.977050093	3.540247717	4.160628084
mikado.Chr01G183	10.39003884	7.837934309	8.526000597	9.368313188	10.05734387	8.285812116	9.461906026	7.901358672	9.076547659
mikado.Chr01G185	1291.969511	1425.839157	1534.8046	1687.423502	1216.861548	986.5273501	1700.945287	1581.031082	1655.071863
mikado.Chr01G186	3.480416704	3.766135502	3.650905323	3.511188663	4.13105239	2.566203982	3.161352387	3.176277329	3.39607068
mikado.Chr01G187	3.527839223	3.20431018	3.571884767	3.927396375	3.773815487	4.87114315	3.888158378	3.747812492	3.912854102
mikado.Chr01G188	8.845351973	8.621205439	9.607138161	9.434018324	8.417238262	7.620792121	8.185912619	8.434186907	8.853293954
mikado.Chr01G189	0.784971473	1.108570919	0.749481554	0.89022684	0.815996319	1.398607249	1.057123244	1.162974382	0.521418218
mikado.Chr01G19	5.768827286	5.434325618	5.541014387	7.418275676	4.703354415	4.947394333	5.170485678	6.399432667	4.4081691
mikado.Chr01G190	5.869028445	5.470085305	5.449539319	4.592213897	5.533342792	4.277776499	3.46401802	4.436709944	4.048516295
mikado.Chr01G191	0.679104103	0.857310984	0.961784058	0.844076901	1.153037382	0.813974786	0.900530189	0.892776738	0.851578763
mikado.Chr01G192	4.196796017	4.308858276	4.18074551	3.495357342	4.353003146	3.72344882	3.71507827	3.420646814	3.675069454
mikado.Chr01G193	2.945983084	3.768065745	4.198569194	2.409221346	3.378296321	3.906853278	3.156938417	3.041879642	3.285756407
mikado.Chr01G194	8.25070542	8.231240185	7.809522368	7.249053109	7.640016656	6.48634449	7.164000305	7.104428811	6.620124221
mikado.Chr01G195	0.525334982	0.958021401	0.561806833	0.365480741	0.861814682	1.628294446	0.76490195	1.042616122	0.839240151
mikado.Chr01G196	2.514099423	1.861642249	1.721763777	2.263774845	2.589902065	2.178551906	1.131134928	1.19586779	1.683117551
mikado.Chr01G197	15.14329848	15.50967541	16.60608372	17.74308315	17.29662139	17.35558862	17.87636559	17.79399378	15.92250538
mikado.Chr01G199	232.7906191	235.6794796	235.234433	168.1387868	261.9718927	75.49200073	189.2842645	180.5114158	209.2995861
mikado.Chr01G2	9.459638007	10.13572405	10.00708049	10.72662177	10.13454912	10.7057819	11.09269004	10.74431019	10.36124074
mikado.Chr01G20	2.594964426	4.330330228	3.806594922	4.105878117	3.620845535	3.312216638	3.558196094	4.224472795	3.74603946
mikado.Chr01G200	15.40486768	17.77984871	19.63391451	18.89546516	12.17303876	10.34217497	19.09791489	16.97261294	17.8310567
mikado.Chr01G201	0	0	0.26737271	0	0	0.176599427	0	0.230272442	0.265220678
mikado.Chr01G202	12.58148111	13.48933853	13.88296043	14.93817776	11.13421501	14.68792711	17.2938491	18.67352562	13.03450519
mikado.Chr01G203	9.597576694	9.759834463	9.389676898	9.617303653	10.05620961	9.198791917	7.973299182	8.973188289	8.980455343
mikado.Chr01G204	61.98795373	71.77009951	64.74913951	76.63899957	86.10794599	54.00306438	54.41448304	52.78071694	61.14479145
mikado.Chr01G205	2.498386259	2.443798456	2.651169597	1.693004331	1.976000508	3.426137256	1.916253685	2.166193128	1.608944876
mikado.Chr01G206	15.72071299	16.28314519	17.09471953	15.35060445	15.36284383	14.73888662	14.48075794	15.35408107	15.18258718
mikado.Chr01G207	84.82832993	88.16217999	99.96294926	114.2597848	82.02638315	63.17415193	109.8004964	105.1852798	100.6016587
mikado.Chr01G208	17.99188476	18.84155706	20.77554688	22.41129922	19.33155674	19.85882083	24.32076733	21.95489421	20.60770775
mikado.Chr01G209	0	0	0	0	0	0	0	0	0
mikado.Chr01G21	10.82799803	11.26210725	12.36463401	13.3890616	13.0099539	11.51194405	12.46241087	11.64053359	16.03038209
mikado.Chr01G210	8.43602716	11.3342985	11.68194637	13.59494531	12.46958965	13.62907007	9.958231775	10.85630965	9.356739464
mikado.Chr01G211	8.613075669	9.108349056	9.84767219	10.73284388	12.28962806	9.195574994	10.00106786	7.242819576	8.336004138
mikado.Chr01G212	16.4820059	14.71770364	15.29861667	17.03102373	17.46830876	20.36447299	16.32596419	17.28029831	14.51661851
mikado.Chr01G213	7.233371945	7.982361852	8.187014961	5.927988388	6.441222602	10.87195619	6.482511075	7.480174923	6.134056744
mikado.Chr01G214	8.238643438	9.07354933	10.5134784	9.613497114	9.652787444	10.03271888	9.859000785	8.714913193	9.927326981
mikado.Chr01G215	19.77536886	14.22332983	15.85030101	17.93503983	17.78721361	13.28470709	16.07366206	14.12912895	16.0001799
mikado.Chr01G216	2.883809247	3.056069071	2.617198363	1.730535982	1.859024822	2.418202748	2.294318984	2.269768753	1.679783685
mikado.Chr01G217	12.15171734	12.34377583	12.20415619	13.80676131	13.12159165	10.84586384	12.28253798	12.35557051	12.97190357
mikado.Chr01G218	6.260365716	6.309657203	6.643613248	7.246960023	7.500609086	6.150872136	6.790890176	6.613914006	8.117442858
mikado.Chr01G219	13.98519152	14.9216459	16.23993095	18.87756014	15.24381934	24.48972721	18.1391635	18.32631649	15.41326147
mikado.Chr01G22	3.060825055	4.005802723	3.823777097	3.817113919	3.842642603	4.0446363	3.54124295	3.630063625	3.317547674
mikado.Chr01G220	10.08325835	8.348751311	9.224553526	8.47373077	8.205841076	6.363730215	7.750790838	7.08922129	7.973055478
mikado.Chr01G221	0.462188023	0	0	0.657273841	0	0.219230774	0.377569371	0.586266897	0
mikado.Chr01G222	2.332725425	2.901883341	2.448632398	3.188158478	2.114220787	6.26264956	2.687647978	2.804207414	1.005841446
mikado.Chr01G223	0	0	0	0	0	0	0	0	0
mikado.Chr01G224	0	0	0	0	0	0	0	0	0
mikado.Chr01G225	1.16145256	0.864190229	1.191510972	0.999639813	0.916325048	1.413443211	0.884357979	0.704751746	0.626527542
mikado.Chr01G226	25.51104346	24.70338021	31.66773725	24.53527308	18.67898762	42.20364157	29.92476045	30.72841653	17.9460401
mikado.Chr01G227	4.004043365	5.557354404	5.812751411	4.692878975	6.952666533	6.444561462	6.746810149	5.348324865	4.19636138
mikado.Chr01G228	4.601888931	4.909839272	5.524281781	5.652026609	5.120975361	5.824619637	6.490351274	6.289547292	7.403367945
mikado.Chr01G229	4.702512942	5.258395807	5.357319075	6.291515855	5.321167427	6.933314104	5.998690547	6.381952149	5.458733875
mikado.Chr01G231	16.22904595	14.84888036	15.17315497	16.86068063	14.88059187	18.34896875	16.33339386	16.81942725	14.98518412
mikado.Chr01G232	6.468880018	6.525535617	6.356154636	5.527357889	5.213064491	5.63555641	5.918733893	5.698339461	5.381749669
mikado.Chr01G237	1.576395097	1.692557901	1.992890085	1.589063385	1.954262382	2.501156567	0.650271451	1.245399797	0.931334036
mikado.Chr01G238	24.34823214	23.77842254	26.32658626	22.18861163	24.35216874	21.53854552	29.23232787	24.68483149	30.00403549
mikado.Chr01G239	10.308	10.24472222	12.52875458	10.3441902	9.785904648	12.82856313	10.392052	9.966226871	9.612695455
mikado.Chr01G24	16.15903301	15.79738098	16.47822637	16.21650312	17.18472173	10.56472364	15.6985641	15.15518546	16.45052879
mikado.Chr01G241	2.57778876	2.406094452	2.479341687	1.846349654	2.009113675	2.27523098	1.988483318	1.996877151	2.308232583
mikado.Chr01G242	0	0	0	0.47726132	0	0.300333652	0.222890065	0	0.260390927
mikado.Chr01G244	6.273770674	7.554945018	7.476508411	8.870233267	8.651668012	8.341911308	7.052782659	7.433119423	9.139980604
mikado.Chr01G245	9.849549987	10.725422	9.491194403	10.48128987	12.68342419	11.10252512	11.47016578	10.37974506	12.15771952
mikado.Chr01G246	0	0	0	0	0	0	0	0	0
mikado.Chr01G247	8.028565149	7.328027532	7.103674712	6.815235311	6.396102327	9.178754409	6.669140735	6.927718624	6.940052657
mikado.Chr01G248	19.95992947	20.93344897	23.72968934	23.86809714	20.15349925	27.58457397	24.23669509	25.84885409	22.99423651
mikado.Chr01G249	8.573026553	9.166138091	8.301479656	9.994196865	9.688224323	14.62871197	9.168339963	9.225323692	9.469550151
mikado.Chr01G25	1.953648593	2.064264206	2.002314621	1.386877012	1.106213557	2.031120958	0.921122544	1.254547541	1.398375553
mikado.Chr01G250	6.572188854	8.248073738	7.743191371	9.044157369	7.750382695	9.594776423	9.486595451	9.678623979	10.18748985
mikado.Chr01G251	1.500629119	1.373847397	0.897984199	1.148632619	1.082843313	0.826641245	1.004577449	0.977375718	1.213063416
mikado.Chr01G254	3.098157773	3.700100946	2.63936378	3.45108822	3.757600371	2.300097428	4.448658522	2.731729846	2.313274456
mikado.Chr01G255	32.62817633	32.74820985	36.32659064	23.65330021	33.19105521	33.16393732	26.75127839	29.9731143	30.09933204
mikado.Chr01G256	0	0	0	0	0	0	0	0	0
mikado.Chr01G257	11.90532005	13.9013594	13.10190945	7.526481374	9.78203432	23.47562053	10.54055586	11.69863255	8.907720927
mikado.Chr01G258	26.51575453	23.52046822	24.7293604	25.63770678	27.89833837	16.16105478	26.23420184	24.81391003	30.21633121
mikado.Chr01G259	5.397295253	6.437811405	6.43488985	7.666209903	5.875516153	10.17835222	8.512509379	8.648097673	6.893213017
mikado.Chr01G26	3.428559317	3.948104711	3.957431633	3.427889768	3.237218753	14.21332566	3.969247848	4.905436131	3.13820069
mikado.Chr01G260	3.215029432	3.761276584	3.318755607	3.219633344	3.313004018	7.883693129	3.760025657	4.367254366	2.72606066
mikado.Chr01G261	19.96696008	20.1633339	21.64700854	24.74880967	19.41021228	21.38677983	26.06111041	22.94805267	24.18419583
mikado.Chr01G262	3.332303645	2.568287357	2.079516371	1.15409444	2.367194777	1.897292249	2.646577477	1.921093237	3.075925218
mikado.Chr01G263	1.250912162	1.675305832	1.281802584	1.639922002	1.645935992	5.205147837	1.667974545	2.229808238	1.323147176
mikado.Chr01G265	24.96341123	24.67265492	26.26431473	25.93572709	25.87089583	23.10014356	25.24578631	25.72269161	29.95751096
mikado.Chr01G266	8.110492356	7.562084194	8.656801701	9.380813533	10.31220215	13.32692103	8.882775635	9.164071719	8.593495252
mikado.Chr01G267	4.665224201	4.990253524	4.620591745	5.258500968	5.430357	4.559575154	4.501129208	4.799452766	5.444727717
mikado.Chr01G268	479.8208883	558.977402	560.3937586	703.420073	643.4139663	437.4423318	662.3202982	630.4978869	692.3130747
mikado.Chr01G269	12.40553314	12.37685551	11.5530739	7.641854182	7.263667303	11.65604857	4.970772558	7.333118705	6.221248535
mikado.Chr01G27	5.430732099	5.07639657	4.074217051	3.722324993	4.453069957	5.665622271	3.704965236	3.959913038	3.904282182
mikado.Chr01G270	4.631056668	4.973790631	4.616506616	3.734378351	4.007014654	2.637721509	4.427467349	3.200325006	3.550350529
mikado.Chr01G271	4.546968972	3.922817317	4.018125563	1.985999603	2.326141809	6.489790381	3.666244736	3.376551972	1.360998009
mikado.Chr01G272	62.99360297	68.95390786	72.19472719	71.8502836	61.8325301	63.09743499	82.41447568	78.03345943	80.25245364
mikado.Chr01G273	4.137409617	4.162584944	4.487175337	5.214621685	5.245500134	4.338798493	2.89324845	3.747063499	3.371863068
mikado.Chr01G274	1.737032455	0.982723248	1.353988248	0.781073079	1.42731441	1.125922499	0.868937892	0.626032265	0.64396075
mikado.Chr01G275	1.413834046	1.037688705	1.313493125	1.253994129	2.160367089	2.95928515	1.552616615	1.014396948	0.484041899
mikado.Chr01G276	3.41232069	4.045144196	3.423554559	2.790603824	3.301999125	5.933239157	2.829537059	3.092953309	2.802506592
mikado.Chr01G277	5.70004005	7.972200163	6.846659548	4.288353152	5.730625618	7.445159762	4.809761417	4.665050432	5.425235826
mikado.Chr01G278	3.224864395	3.58178	2.595905399	2.205343972	3.783195837	7.820344482	2.700635751	3.173518323	1.254088717
mikado.Chr01G279	5.319390211	4.790742288	4.574128023	3.322231287	3.922021126	10.16356888	5.524605446	7.034915618	4.837157472
mikado.Chr01G28	1.362761472	1.378465153	1.163429303	0.640697541	0.79242693	2.364189864	0.84997634	1.21940158	0.732378678
mikado.Chr01G280	10.47244528	11.65885979	11.47076779	12.63325965	12.07140477	11.32521246	14.32304544	13.07498151	13.72386365
mikado.Chr01G282	1.639724728	2.610394228	0.937139851	1.958866027	1.949621452	1.646435505	1.292227352	1.575014105	1.042892838
mikado.Chr01G283	12.47502062	9.181001989	10.80309556	8.466605502	8.06574516	6.136249498	9.985011919	10.69847668	11.95342065
mikado.Chr01G284	0.474484546	0.523785379	0.29162688	0	0.360770633	0.298774966	0.247321236	0	0
mikado.Chr01G285	23.40330212	24.39228933	23.74590464	22.76550731	23.45160856	16.34336417	24.33707741	24.80190478	23.29756796
mikado.Chr01G286	6.899589844	8.209005333	9.010431189	6.560323791	9.6787628	16.1598303	9.154998249	10.84163367	6.947885216
mikado.Chr01G288	1.49757444	1.87862125	3.430879051	1.8593623	1.405905306	2.137644927	1.718461516	2.481564498	1.812276315
mikado.Chr01G289	26.50450668	24.15772032	23.72410154	27.67757553	26.65370106	33.850001	26.77598736	25.52066808	26.68448185
mikado.Chr01G29	1.325239316	1.429778445	1.20893846	0.699132495	0.734409891	2.348093158	0.871361974	1.296297832	0.751947817
mikado.Chr01G290	0.539961135	0.493557427	0	0.462023941	0.536870558	0.185960077	0.294340823	0.471167382	0.321510152
mikado.Chr01G291	0	0.302766533	0	0	0	0.190835949	0	0	0
mikado.Chr01G292	0.302849664	0.579845922	0.476627791	0.562628808	0.731732265	1.765145954	0.5024374	0.576773464	0.486155759
mikado.Chr01G293	0	0	0	0	0	0.961262807	0	0	0
mikado.Chr01G294	1.162681649	1.182697104	0.944543377	1.284252536	1.285334198	1.406520141	0.36096811	1.223294297	0.994619845
mikado.Chr01G295	0	0	0	0	0	0.349337693	0	0	0
mikado.Chr01G296	0	0.436622316	0.401792952	0	0.357741258	0.649137324	0.272256567	0.275011269	0
mikado.Chr01G297	15.94046725	16.89192785	19.16305928	18.45615696	17.22971537	17.39471577	14.87580313	17.30580773	13.27885825
mikado.Chr01G298	12.48202755	12.88750736	13.19792332	13.62380153	11.74729618	16.16105762	15.0564302	15.50957042	15.99645612
mikado.Chr01G299	0.732474735	0.830312928	0.921309464	0.712802356	0.658893038	1.355872796	0.80576873	0.629585797	0.599589323
mikado.Chr01G3	0	0.588594414	0.632939396	0.486877676	0	0.52558798	0.926874081	0.729024307	0.534006961
mikado.Chr01G30	40.92358111	36.63235757	37.44057757	41.53474132	51.55864485	18.71868456	33.17348578	24.97159897	26.48357326
mikado.Chr01G300	60.90740338	59.53871596	60.96987184	51.22843597	48.21366517	59.75331861	64.00082804	63.01626515	59.16879404
mikado.Chr01G302	2.124259609	1.989406087	1.684131324	1.434923077	1.825344527	1.099154624	2.18319291	1.685680067	2.584815868
mikado.Chr01G303	0.40206868	0	0	0	0	0	0	0	0
mikado.Chr01G304	9.986940659	13.87496472	12.70752721	12.7357984	10.79319972	19.44062931	11.90540897	15.31475525	10.88234507
mikado.Chr01G305	86.29792626	98.98921607	103.8690899	126.4919894	79.12484392	170.2079613	108.0032388	118.1381718	86.70407606
mikado.Chr01G306	0.88488622	1.166422825	1.231947589	1.182390388	0.77534164	1.495508891	1.107918885	1.104086475	1.231850279
mikado.Chr01G307	0.308532789	0	0	0	0.231346259	0.423462749	0.286960541	0	0
mikado.Chr01G308	0.625848487	0.796217923	0.548164761	0	0.330579694	0.261378586	0.219939187	0.414074826	0.620776962
mikado.Chr01G309	0	0	0	0	0	0	0	0	0
mikado.Chr01G31	8.900948495	8.398374586	8.776782346	7.305158217	8.557507347	7.164777577	8.177522989	8.943195136	9.816306453
mikado.Chr01G310	0.373682374	0	0	0	0.311988915	0	0	0.233182919	0
mikado.Chr01G313	6.725363728	7.177813015	5.717730082	7.242410547	8.492698835	5.987782507	5.945920452	5.779894148	6.575373918
mikado.Chr01G315	4.741175105	5.033204935	6.045223983	5.582200614	7.032105665	5.99764589	5.651977812	4.577852281	6.644921605
mikado.Chr01G316	15.09569103	16.62221754	18.24706458	19.16824393	18.86551448	16.27152381	17.36731958	14.71605656	17.32716733
mikado.Chr01G317	17.54196056	16.23318973	17.18907779	17.45289941	19.6805746	12.62201019	17.21960694	16.508206	18.4827274
mikado.Chr01G318	2.722782865	1.889201455	1.874711823	1.252760321	1.976306801	3.347234457	2.676254996	1.715250402	1.790572474
mikado.Chr01G319	57.86129694	61.61898982	60.2168584	63.15719213	49.90234902	107.7543071	67.42034727	70.1007453	56.52040912
mikado.Chr01G32	2.983075622	3.654959362	2.823981838	3.187708428	4.108238451	4.194238173	2.561186187	2.614512523	2.982502201
mikado.Chr01G320	1.049408175	1.221189346	1.185211867	1.141400196	1.67427294	1.297373	1.101406993	0.87153453	1.336992709
mikado.Chr01G322	2.608552056	3.46745748	3.12725852	1.428135601	2.03983278	3.24882746	3.622661667	2.631206877	2.878471877
mikado.Chr01G323	1.980466402	1.332330766	1.61971151	1.340982203	1.302942242	2.730067265	1.648907017	1.864990355	1.383680308
mikado.Chr01G324	26.89124671	25.68385042	25.92944502	30.00653709	28.79164492	25.3561953	23.08114031	22.36277545	21.28810805
mikado.Chr01G325	38.88699498	44.29450752	39.12231119	33.63251176	32.94449388	26.01285585	41.12721636	38.67887324	38.77016708
mikado.Chr01G326	9.875444289	9.594993457	8.602948823	12.11315793	11.90851548	9.868906086	8.510247862	8.617077676	8.228241455
mikado.Chr01G328	20.41345073	18.93604791	16.47477864	13.7752895	15.83165679	9.54268843	11.69979719	13.41225672	11.19228049
mikado.Chr01G33	3.980263322	4.109934464	4.880738499	2.620527082	3.91335618	6.042100445	3.126712495	3.527167298	2.752762234
mikado.Chr01G330	16.64564156	16.78411486	14.81281274	16.69663618	16.50887436	8.196595821	11.37065493	12.25942626	13.81286031
mikado.Chr01G331	0	0	0.271406519	0	0.461099363	0.432680472	0.22172844	0.338894008	0
mikado.Chr01G332	0	0	0	0	0	0	0	0	0
mikado.Chr01G335	0	0	0	0	0	0.372540927	0	0	0
mikado.Chr01G336	0	0.258536113	0	0	0	0.39150826	0	0	0
mikado.Chr01G337	87.25742041	100.8665151	98.90342491	105.8823931	97.73042951	99.8325456	99.23169727	103.5690237	108.2988286
mikado.Chr01G338	0	0	0	0	0	0	0	0	0
mikado.Chr01G339	0	0	0	0	0	0.364488663	0	0	0
mikado.Chr01G340	0.412860979	0	0	0	0	0.269975537	0	0	0
mikado.Chr01G341	0.384384465	0.262272732	0	0	0	0.538234528	0	0.540642475	0.314757818
