"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Direction","GeneRatio_num","Description_wrap"
"GO:0004067","asparaginase activity","2/179","13/85133",0.153846153846154,73.1697464546627,11.9451625997966,0.00033771939880561,0.00743357921148793,0.0066240401379767,"TRINITY_DN184053_c0_g2_i1/TRINITY_DN188782_c0_g1_i1",2,"Up",0.0111731843575419,"asparaginase activity"
"GO:0048827","phyllome development","5/179","296/85133",0.0168918918918919,8.03384040465046,5.56450749767771,0.0004342186697831,0.00921242441269597,0.00820916376104102,"TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4",5,"Up",0.0279329608938547,"phyllome development"
"GO:0048316","seed development","6/179","456/85133",0.0131578947368421,6.2579388415172,5.16768743406712,0.000439924213642974,0.00921242441269597,0.00820916376104102,"TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN188445_c0_g1_i3/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4",6,"Up",0.0335195530726257,"seed development"
"GO:0010154","fruit development","6/179","458/85133",0.0131004366812227,6.23061159766778,5.15215151552967,0.000450142708802454,0.00921242441269597,0.00820916376104102,"TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN188445_c0_g1_i3/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4",6,"Up",0.0335195530726257,"fruit development"
"GO:0047159","plasmalogen synthase activity","3/179","70/85133",0.0428571428571429,20.3830007980846,7.44698884973648,0.000451087919248616,0.00921242441269597,0.00820916376104102,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"plasmalogen synthase activity"
"GO:0047191","1-alkylglycerophosphocholine O-acyltransferase activity","3/179","70/85133",0.0428571428571429,20.3830007980846,7.44698884973648,0.000451087919248616,0.00921242441269597,0.00820916376104102,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"1-alkylglycerophosphocholine
O-acyltransferase activity"
"GO:0071618","lysophosphatidylethanolamine acyltransferase activity","3/179","70/85133",0.0428571428571429,20.3830007980846,7.44698884973648,0.000451087919248616,0.00921242441269597,0.00820916376104102,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"lysophosphatidylethanolamine
acyltransferase activity"
"GO:0047192","1-alkylglycerophosphocholine O-acetyltransferase activity","3/179","71/85133",0.0422535211267606,20.0959162798017,7.38895291447776,0.000470263227397008,0.00941001468155024,0.00838523585693549,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"1-alkylglycerophosphocholine
O-acetyltransferase activity"
"GO:2001246","negative regulation of phosphatidylcholine biosynthetic process","3/179","71/85133",0.0422535211267606,20.0959162798017,7.38895291447776,0.000470263227397008,0.00941001468155024,0.00838523585693549,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"negative regulation of
phosphatidylcholine biosynthetic
process"
"GO:0016413","O-acetyltransferase activity","3/179","77/85133",0.038961038961039,18.5300007255315,7.06408370617678,0.000596327477302949,0.0115816150248739,0.010320342409051,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"O-acetyltransferase activity"
"GO:0032094","response to food","3/179","77/85133",0.038961038961039,18.5300007255315,7.06408370617678,0.000596327477302949,0.0115816150248739,0.010320342409051,"TRINITY_DN159930_c0_g1_i1/TRINITY_DN180223_c0_g1_i1/TRINITY_DN190802_c0_g1_i2",3,"Up",0.0167597765363128,"response to food"
"GO:2001245","regulation of phosphatidylcholine biosynthetic process","3/179","77/85133",0.038961038961039,18.5300007255315,7.06408370617678,0.000596327477302949,0.0115816150248739,0.010320342409051,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"regulation of phosphatidylcholine
biosynthetic process"
"GO:0006663","platelet activating factor biosynthetic process","3/179","82/85133",0.0365853658536585,17.4001226325112,6.82017199645876,0.000716412214973381,0.0137787630860414,0.0122782144559056,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"platelet activating factor
biosynthetic process"
"GO:0005388","P-type calcium transporter activity","4/179","191/85133",0.0209424083769634,9.96027962210068,5.69059951918553,0.000747612909797949,0.0142405882145167,0.0126897454426231,"TRINITY_DN164908_c0_g1_i1/TRINITY_DN169788_c0_g1_i1/TRINITY_DN170787_c0_g2_i2/TRINITY_DN33189_c0_g1_i1",4,"Up",0.0223463687150838,"P-type calcium transporter activity"
"GO:0046469","platelet activating factor metabolic process","3/179","86/85133",0.0348837209302326,16.5908146030921,6.64002250149198,0.000822803015667528,0.0155235502289274,0.0138329890453578,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"platelet activating factor
metabolic process"
"GO:0009705","plant-type vacuole membrane","5/179","348/85133",0.014367816091954,6.83338149361074,5.00531606786906,0.000898193028760194,0.0167860414148485,0.0149579911542289,"TRINITY_DN154783_c0_g1_i2/TRINITY_DN183404_c2_g4_i4/TRINITY_DN192347_c1_g10_i3/TRINITY_DN193281_c0_g4_i3/TRINITY_DN193281_c0_g4_i4",5,"Up",0.0279329608938547,"plant-type vacuole membrane"
"GO:0036148","phosphatidylglycerol acyl-chain remodeling","3/179","89/85133",0.0337078651685393,16.0315736614149,6.51266337354974,0.000908836267092941,0.0168262116365525,0.0149937867182967,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"phosphatidylglycerol acyl-chain
remodeling"
"GO:0043129","surfactant homeostasis","3/179","92/85133",0.0326086956521739,15.5088049550644,6.39134696347902,0.00100036973760724,0.0181810316532104,0.0162010627712925,"TRINITY_DN174637_c0_g1_i3/TRINITY_DN176116_c0_g1_i2/TRINITY_DN24133_c0_g1_i1",3,"Up",0.0167597765363128,"surfactant homeostasis"
