ID,log2FoldChange,lfcSE,CI_lower,CI_upper
mikado.Chr02G126,-0.0129486235962068,0.62111094133722,-1.23032606861716,1.20442882142474
mikado.Chr02G90,0.917858966488986,0.467466871770944,0.00162389781793593,1.83409403516004
mikado.Chr02G91,-0.446946813962317,0.156191368328191,-0.753081895885572,-0.140811732039063
mikado.Chr02G92,0.269703477969565,0.224776680986012,-0.170858816763019,0.710265772702148
mikado.Chr02G93,-0.0151504439860708,0.166501022384572,-0.341492447859831,0.31119155988769
mikado.Chr02G94,-0.253462512174585,0.15905738196496,-0.565214980825907,0.0582899564767367
mikado.Chr02G95,-0.0522047358934899,0.394324381381058,-0.825080523400364,0.720671051613384
mikado.Chr02G97,-0.198077161831129,0.379916620883344,-0.942713738762484,0.546559415100225
mikado.Chr02G125,0.070735729377764,0.16706284934723,-0.256707455342806,0.398178914098334
mikado.Chr02G128,-0.0902043952649072,0.207983305727793,-0.497851674491382,0.317442883961568
mikado.Chr02G129,0.0896315295952983,0.439950461956604,-0.772671375839646,0.951934435030243
mikado.Chr02G130,0.159995104408042,0.324348000929891,-0.475726977414545,0.795717186230628
mikado.Chr02G131,0.0225916510357037,0.166189051353841,-0.303138889617824,0.348322191689231
mikado.Chr02G132,-0.049641419272128,0.136564054209117,-0.317306965521998,0.218024126977742
mikado.Chr02G133,0.0232652617111457,0.239171663743488,-0.445511199226092,0.492041722648383
mikado.Chr02G135,0.38629059996018,0.474847165514273,-0.544409844447794,1.31699104436815
mikado.Chr02G139,1.07391980518234,0.540276115528534,0.0149786187464167,2.13286099161827
mikado.Chr02G134,0.162429099369284,0.143871088486284,-0.119558234063833,0.444416432802401
mikado.Chr02G136,-0.246903497591417,0.171012125076247,-0.582087262740862,0.0882802675580278
mikado.Chr02G137,-0.0364345465203488,0.125102035481618,-0.28163453606432,0.208765443023622
mikado.Chr02G138,0.280924188234728,0.450756894266663,-0.602559324527932,1.16440770099739
mikado.Chr02G157,-0.0448350932926723,0.150444462640426,-0.339706240067908,0.250036053482563
mikado.Chr02G158,-0.118956083975278,0.16850182656054,-0.449219664033937,0.211307496083382
mikado.Chr02G160,-0.293483210236183,0.431372966441225,-1.13897422446098,0.552007803988617
mikado.Chr02G162,-0.402748185315121,0.469183218970085,-1.32234729449649,0.516850923866246
mikado.Chr02G148,-0.0929369129343576,0.110358923743564,-0.309240403471743,0.123366577603028
mikado.Chr02G147,0.0877826264546737,0.115498642456869,-0.138594712760789,0.314159965670137
mikado.Chr02G140,0.149486954864349,0.337620258284988,-0.512248751374228,0.811222661102926
mikado.Chr02G141,0.0597422061282729,0.22083271181234,-0.373089909023914,0.49257432128046
mikado.Chr02G146,-0.33049819549585,0.193970511672304,-0.710680398373566,0.0496840073818665
mikado.Chr02G149,0.00217316234356946,0.142180922844799,-0.276501446432236,0.280847771119375
mikado.Chr02G151,-0.0609990523133437,0.222976799471372,-0.498033579277233,0.376035474650546
mikado.Chr02G150,0.231959690920415,0.172009234159872,-0.105178408032935,0.569097789873764
mikado.Chr02G152,-0.02355560300162,0.141576295338648,-0.30104514186537,0.25393393586213
mikado.Chr02G154,0.243936296467647,0.174454393813247,-0.0979943154063165,0.58586690834161
mikado.Chr02G153,0.209697271910527,0.12652213108796,-0.0382861050218756,0.457680648842929
mikado.Chr02G156,0.0496780776541691,0.252264743193561,-0.444760819005211,0.544116974313549
mikado.Chr02G155,0.676767556400879,0.259030765248194,0.169067256514419,1.18446785628734
mikado.Chr02G171,-0.0576022355608251,0.130053574155724,-0.312507240906045,0.197302769784394
mikado.Chr02G163,0.189624937184635,1.21755491285231,-2.19678269200589,2.57603256637516
mikado.Chr02G164,0.260157553433099,0.339239657228042,-0.404752174733863,0.92506728160006
mikado.Chr02G165,0.664152104061932,0.379867240748171,-0.0803876878044836,1.40869189592835
mikado.Chr02G166,-0.10042203805175,0.150457610717728,-0.395318955058497,0.194474878954998
mikado.Chr02G168,0.0866544394704164,0.23258747550601,-0.369217012521364,0.542525891462197
mikado.Chr02G169,-0.2586579337166,0.167908956600819,-0.587759488654206,0.0704436212210054
mikado.Chr02G173,0.0567386647085704,0.476643534243322,-0.87748266240834,0.990959991825481
mikado.Chr02G172,0.0216570079621024,0.178139386629226,-0.327496189831181,0.370810205755386
mikado.Chr02G174,-0.025286334732479,0.160404295407982,-0.339678753732123,0.289106084267165
mikado.Chr02G176,-0.12202323547427,0.258838977711246,-0.629347631788312,0.385301160839772
mikado.Chr02G182,-1.85144188147888,0.883561673986341,-3.58322276249211,-0.119661000465653
mikado.Chr02G181,0.197292623428635,0.130965279736681,-0.05939932485526,0.453984571712531
mikado.Chr02G180,-0.0915302848213408,0.12108519798988,-0.328857272881507,0.145796703238825
mikado.Chr02G184,-0.119415262745297,0.231109847193006,-0.57239056324359,0.333560037752995
mikado.Chr02G188,0.201330792866031,0.325374643681818,-0.436403508750333,0.839065094482395
mikado.Chr02G186,1.25205497432767,0.424499632967272,0.420035693711814,2.08407425494352
mikado.Chr02G192,0.54141166548037,0.511197329549815,-0.460535100437268,1.54335843139801
mikado.Chr02G194,0.44432343026803,0.338916430414502,-0.219952773344394,1.10859963388045
mikado.Chr02G195,0.209691890199174,0.22096693032969,-0.223403293247018,0.642787073645367
mikado.Chr02G193,-0.275081727457855,0.154589239511295,-0.578076636899994,0.0279131819842839
mikado.Chr02G198,0.421877388630291,0.641100242840839,-0.834679087337753,1.67843386459833
mikado.Chr02G199,-0.450899910900633,0.56127409857491,-1.55099714410746,0.649197322306191
mikado.Chr02G201,0.367380745700187,0.322548032323095,-0.264813397653078,0.999574889053452
mikado.Chr02G202,-0.111754420215369,0.130630787506269,-0.367790763727655,0.144281923296918
mikado.Chr02G204,0.0464038948512319,0.134671689996938,-0.217552617542766,0.31036040724523
mikado.Chr02G205,0.148980594247713,0.110397733773563,-0.0673989639484699,0.365360152443897
mikado.Chr02G206,0.188212955660062,0.327621927139522,-0.453926021533402,0.830351932853526
mikado.Chr02G207,0.190483556145108,0.448798296773692,-0.689161105531327,1.07012821782154
mikado.Chr02G208,0.13876585709335,0.185991848977051,-0.22577816690167,0.503309881088369
mikado.Chr02G209,-0.117497624983438,0.134417430993561,-0.380955789730816,0.145960539763941
mikado.Chr02G210,0.385701835857876,0.294874114705694,-0.192251428965283,0.963655100681036
mikado.Chr02G215,-0.108632015386423,0.466237116702723,-1.02245676412376,0.805192733350914
mikado.Chr02G214,-0.339949520105346,0.475622716059964,-1.27217004358288,0.592271003372184
mikado.Chr02G221,-0.164182796192073,0.244026795616994,-0.642475315601381,0.314109723217236
mikado.Chr02G218,-0.0823985458949525,0.303904963365933,-0.678052274092181,0.513255182302276
mikado.Chr02G219,-0.233857106638067,0.112354902826514,-0.454072716178034,-0.0136414970981001
mikado.Chr02G220,0.071191711606654,0.236290294785069,-0.391937266172082,0.53432068938539
mikado.Chr02G223,0.0685750920374097,0.162169175462263,-0.249276491868626,0.386426675943445
mikado.Chr02G222,-0.232360017472128,0.171616311514735,-0.568727988041008,0.104007953096752
mikado.Chr02G224,-0.0715577373141161,0.173464463680973,-0.411548086128822,0.26843261150059
mikado.Chr02G225,0.346158256864797,0.664689635865202,-0.956633429430999,1.64894994316059
mikado.Chr02G231,-0.367449920503322,0.195462063373046,-0.750555564714492,0.015655723707848
mikado.Chr02G226,-0.2744427834547,0.117676655976559,-0.505089029168757,-0.0437965377406437
mikado.Chr02G227,1.25363954617039,1.10220414043345,-0.906680569079176,3.41395966141995
mikado.Chr02G229,-0.0369298616506407,0.497629338204616,-1.01228336453169,0.938423641230407
mikado.Chr02G228,-0.00779751558180753,0.139776496848628,-0.281759449405118,0.266164418241503
mikado.Chr02G230,0.160787551571021,0.284498364230837,-0.396829242321418,0.718404345463461
mikado.Chr02G232,-0.290424732481369,0.286845804537115,-0.852642509374114,0.271793044411377
mikado.Chr02G233,-0.120183819713413,0.310633544719924,-0.729025567364464,0.488657927937639
mikado.Chr02G234,-0.132482484659338,0.206482269090881,-0.537187732077465,0.272222762758789
mikado.Chr02G238,1.68926616600585,0.239758316241673,1.21933986617217,2.15919246583953
mikado.Chr02G235,-0.8656002013895,0.374220090254247,-1.59907157828782,-0.132128824491176
mikado.Chr02G237,0.0121179291743253,0.133582829382446,-0.249704416415269,0.273940274763919
mikado.Chr02G236,-0.17464057228569,0.184301503588904,-0.535871519319942,0.186590374748561
mikado.Chr02G239,-0.0124607094923417,0.164975381576902,-0.33581245738307,0.310891038398387
mikado.Chr02G240,-0.35070655224444,0.167996851724806,-0.67998038162506,-0.0214327228638199
mikado.Chr02G241,0.669462491345528,0.195077416728115,0.287110754558423,1.05181422813263
mikado.Chr02G250,-0.171898557891216,0.12847623334038,-0.42371197523836,0.0799148594559281
mikado.Chr02G248,-0.402561471034491,0.16023244170079,-0.71661705676804,-0.0885058853009422
mikado.Chr02G242,-0.202421461943869,0.377735663319962,-0.942783362050995,0.537940438163256
mikado.Chr02G243,-0.215033345556889,0.409810496110554,-1.01826191793357,0.588195226819797
mikado.Chr02G246,-0.688901338032851,0.591246463167513,-1.84774440584118,0.469941729775475
mikado.Chr02G247,-0.0435260665237561,0.240319486280897,-0.514552259634313,0.427500126586801
mikado.Chr02G249,0.195028526991138,0.307470018892179,-0.407612710037533,0.797669764019809
mikado.Chr02G259,0.6356809959576,0.763971396006474,-0.861702940215088,2.13306493213029
mikado.Chr02G260,0.463076768121724,0.465284317908938,-0.448880494979794,1.37503403122324
mikado.Chr02G251,-0.443300393117022,0.322552554176202,-1.07550339930238,0.188902613068334
mikado.Chr02G252,-0.033265732940057,0.176545543791259,-0.379294998770924,0.31276353289081
mikado.Chr02G254,-0.229543202398338,0.130693317169075,-0.485702104049725,0.0266156992530494
mikado.Chr02G255,0.0675929536965817,0.354584357117483,-0.627392386253685,0.762578293646848
mikado.Chr02G256,0.152834335159189,0.223007464328355,-0.284260294924387,0.589928965242766
mikado.Chr02G258,-0.201897332782044,0.165513244063676,-0.526303291146848,0.12250862558276
mikado.Chr02G262,0.364121206315196,0.282748501797815,-0.190065857208522,0.918308269838914
mikado.Chr02G263,-0.229453726648837,0.17118660683885,-0.564979476052983,0.106072022755308
mikado.Chr02G265,-0.109312160109809,0.183131512024421,-0.468249923677674,0.249625603458057
mikado.Chr02G271,0.0547586521570949,0.162503211873038,-0.26374764311406,0.37326494742825
mikado.Chr02G272,-0.0089316202721405,0.174603372338069,-0.351154230054756,0.333290989510475
mikado.Chr02G266,-0.487375946837153,0.885560968980244,-2.22307544603843,1.24832355236412
mikado.Chr02G269,0.170007598794264,0.208614439284981,-0.2388767022043,0.578891899792827
mikado.Chr02G267,-0.168250559908868,0.139355651307705,-0.44138763647197,0.104886516654233
mikado.Chr02G268,0.174096189960617,0.227265142608774,-0.271343489552581,0.619535869473815
mikado.Chr02G270,0.486100383933547,0.32817508239283,-0.157122777556401,1.12932354542349
mikado.Chr02G276,0.119629841832278,0.123889793160346,-0.123194152762,0.362453836426556
mikado.Chr02G273,0.205896244248194,0.24827265997047,-0.280718169293926,0.692510657790315
mikado.Chr02G274,-0.298112749069072,0.251332535251461,-0.790724518161935,0.194499020023791
mikado.Chr02G277,-0.231955495354774,0.186743631591138,-0.597973013273405,0.134062022563856
mikado.Chr02G278,0.0815970424374697,0.832279397555088,-1.5496705767705,1.71286466164544
mikado.Chr02G296,0.115392063703029,0.404377100454707,-0.677187053188196,0.907971180594255
