"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Direction","GeneRatio_num","Description_wrap"
"GO:0006716","juvenile hormone metabolic process","8/121","31/11181",0.258064516129032,23.8464409490802,13.3228761698464,9.54380184517492e-10,1.20456413288743e-07,1.16750117309019e-07,"mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",8,"Down",0.0661157024793388,"juvenile hormone metabolic process"
"GO:0006714","sesquiterpenoid metabolic process","8/121","33/11181",0.242424242424242,22.4012021036814,12.8775333026598,1.64966872403557e-09,1.82185289710678e-07,1.76579671974071e-07,"mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",8,"Down",0.0661157024793388,"sesquiterpenoid metabolic process"
"GO:0016063","rhodopsin biosynthetic process","8/121","33/11181",0.242424242424242,22.4012021036814,12.8775333026598,1.64966872403557e-09,1.82185289710678e-07,1.76579671974071e-07,"mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",8,"Down",0.0661157024793388,"rhodopsin biosynthetic process"
"GO:0046154","rhodopsin metabolic process","8/121","34/11181",0.235294117647059,21.742343218279,12.6693489364084,2.13788264963103e-09,2.22214037758707e-07,2.15376784578928e-07,"mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",8,"Down",0.0661157024793388,"rhodopsin metabolic process"
"GO:0006726","eye pigment biosynthetic process","9/121","55/11181",0.163636363636364,15.120811419985,10.9801302922043,6.31143017359869e-09,5.98546878952123e-07,5.80130326187773e-07,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",9,"Down",0.0743801652892562,"eye pigment biosynthetic process"
"GO:0006720","isoprenoid metabolic process","12/121","121/11181",0.0991735537190083,9.16412813332423,9.44410827037459,6.43846352401834e-09,5.98546878952123e-07,5.80130326187773e-07,"mikado.Chr02G518/mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr03G189/mikado.Chr14G383/mikado.Chr04G295",12,"Down",0.0991735537190083,"isoprenoid metabolic process"
"GO:0042441","eye pigment metabolic process","9/121","56/11181",0.160714285714286,14.8507969303424,10.8681291123451,7.45219656873046e-09,5.98546878952123e-07,5.80130326187773e-07,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",9,"Down",0.0743801652892562,"eye pigment metabolic process"
"GO:0043324","pigment metabolic process involved in developmental pigmentation","9/121","56/11181",0.160714285714286,14.8507969303424,10.8681291123451,7.45219656873046e-09,5.98546878952123e-07,5.80130326187773e-07,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",9,"Down",0.0743801652892562,"pigment metabolic process involved
in developmental pigmentation"
"GO:0043474","pigment metabolic process involved in pigmentation","9/121","56/11181",0.160714285714286,14.8507969303424,10.8681291123451,7.45219656873046e-09,5.98546878952123e-07,5.80130326187773e-07,"mikado.Chr06G531/mikado.Chr08G154/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62",9,"Down",0.0743801652892562,"pigment metabolic process involved
in pigmentation"
"GO:0008299","isoprenoid biosynthetic process","9/121","61/11181",0.147540983606557,13.6335184934291,10.3483919095694,1.63031769514831e-08,1.2525092901422e-06,1.21397111670769e-06,"mikado.Chr06G531/mikado.Chr03G61/mikado.Chr03G54/mikado.Chr03G56/mikado.Chr03G57/mikado.Chr03G58/mikado.Chr03G59/mikado.Chr03G62/mikado.Chr04G295",9,"Down",0.0743801652892562,"isoprenoid biosynthetic process"
