ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Direction	GeneRatio_num
GO:1990351	transporter complex	5/54	169/11181	0.029585798816568	6.12590401051939	4.67745327428941	0.00129283399588076	0.0212541908922797	0.0184535041938348	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0019098	reproductive behavior	6/54	260/11181	0.0230769230769231	4.77820512820513	4.29407614430579	0.00151277510541669	0.0245427855918261	0.0213087573713127	mikado.Chr09G411/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	6	Down	0.111111111111111
GO:0030001	metal ion transport	7/54	359/11181	0.0194986072423398	4.03729495512225	4.07482691360701	0.00160204099513568	0.0256534616493804	0.0222730784969649	mikado.Chr08G864/mikado.Chr03G769/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	7	Down	0.12962962962963
GO:0007617	mating behavior	5/54	180/11181	0.0277777777777778	5.75154320987654	4.47696388394768	0.00170881443939785	0.0266012090432853	0.0230959402373511	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0097199	cysteine-type endopeptidase activity involved in apoptotic signaling pathway	2/54	13/11181	0.153846153846154	31.8547008547009	7.75414738220558	0.00172595030288956	0.0266012090432853	0.0230959402373511	mikado.Chr19G247/mikado.Chr19G250	2	Down	0.037037037037037
GO:0097200	cysteine-type endopeptidase activity involved in execution phase of apoptosis	2/54	13/11181	0.153846153846154	31.8547008547009	7.75414738220558	0.00172595030288956	0.0266012090432853	0.0230959402373511	mikado.Chr19G247/mikado.Chr19G250	2	Down	0.037037037037037
GO:1903522	regulation of blood circulation	5/54	181/11181	0.0276243093922652	5.71976672805402	4.45956211025286	0.00175098223934476	0.0266493028969613	0.0231376967142269	mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	5	Down	0.0925925925925926
GO:0006641	triglyceride metabolic process	3/54	50/11181	0.06	12.4233333333333	5.63948567933054	0.00177785488526555	0.0266493028969613	0.0231376967142269	mikado.Chr03G939/mikado.Chr14G188/mikado.Chr14G190	3	Down	0.0555555555555556
GO:0010876	lipid localization	5/54	182/11181	0.0274725274725275	5.68833943833944	4.44228970686167	0.00179391090060648	0.0266493028969613	0.0231376967142269	mikado.Chr02G589/mikado.Chr07G363/mikado.Chr10G326/mikado.Chr18G188/mikado.Chr18G229	5	Down	0.0925925925925926
GO:0098662	inorganic cation transmembrane transport	7/54	369/11181	0.018970189701897	3.92788316772057	3.98421388967281	0.0018742153370482	0.027510803697386	0.0238856766638849	mikado.Chr08G864/mikado.Chr03G769/mikado.Chr15G449/mikado.Chr15G457/mikado.Chr15G462/mikado.Chr15G473/mikado.Chr21G381	7	Down	0.12962962962963
GO:0097153	cysteine-type endopeptidase activity involved in apoptotic process	2/54	14/11181	0.142857142857143	29.5793650793651	7.45378863948136	0.00200738660941925	0.0291189139931051	0.025281884604079	mikado.Chr19G247/mikado.Chr19G250	2	Down	0.037037037037037
GO:0070001	aspartic-type peptidase activity	2/54	15/11181	0.133333333333333	27.6074074074074	7.18336798779807	0.00230906052266008	0.0321234359020057	0.0278904975561018	mikado.Chr19G247/mikado.Chr19G250	2	Down	0.037037037037037
