ID,baseMean,log2FoldChange,lfcSE,CI_lower,CI_upper,stat,pvalue,padj,Change
mikado.Chr06G178,97.9546363036715,-0.120431958280661,0.340323275117443,-0.787465577510849,0.546601660949526,-0.353875174241613,0.723432432816525,0.964529805104472,not significant
mikado.Chr06G174,9225.14070459517,0.260686697841757,0.18980044402134,-0.111322172440068,0.632695568123583,1.37347780815754,0.169603855540996,0.709211356829317,not significant
mikado.Chr06G184,1516.14040428103,0.365604509160186,0.249559330534228,-0.123531778686901,0.854740797007273,1.46500036034534,0.14292081944118,0.672735355672686,not significant
mikado.Chr06G186,191.020996704524,-0.132502163746773,0.293594195877808,-0.707946787667277,0.442942460173732,-0.451310569511119,0.651765728158863,0.952107125625378,not significant
mikado.Chr06G187,312.609140202538,0.11800162434711,0.313578168519871,-0.496611585951837,0.732614834646058,0.376306886745634,0.706688760071901,0.964289911057948,not significant
mikado.Chr06G185,577.772844270709,-0.0291149967400783,0.17869577153118,-0.379358708941191,0.321128715461034,-0.162930529864262,0.870573132650247,0.986937838117197,not significant
mikado.Chr06G188,99.8816649365446,-0.790030851834723,0.473822010848089,-1.71872199309698,0.138660289427531,-1.6673578553699,0.095443268784352,0.568169868720362,not significant
mikado.Chr06G190,46.2824545813502,0.454235404938725,0.858070203336956,-1.22758219360171,2.13605300347916,0.52936857983443,0.596549790001962,0.944296178351711,not significant
mikado.Chr06G191,593.504661921568,-0.317945664932889,0.275400772606614,-0.857731179241852,0.221839849376075,-1.15448356198712,0.248301973981431,0.794720983267095,not significant
mikado.Chr06G193,16.1369652839026,-0.57456778701848,0.754391532791339,-2.05317519128951,0.904039617252546,-0.761630747487992,0.446280418257414,NA,not significant
mikado.Chr06G192,1784.9074604318,0.153408280180323,0.141199923080076,-0.123343569056626,0.430160129417271,1.08646149965198,0.277274865453916,0.811438179410701,not significant
mikado.Chr06G209,803.702167815738,0.256375258831072,0.163990624450237,-0.0650463650913919,0.577796882753536,1.56335314711159,0.117969553954481,0.620000320209912,not significant
mikado.Chr06G211,470.724738204868,0.041309439196228,0.15129280869072,-0.255224465837584,0.33784334423004,0.273042979066339,0.784820177804065,0.9757278687492,not significant
mikado.Chr06G210,1737.41581279881,0.34304628205169,0.109591499639372,0.128246942758521,0.557845621344858,3.13022709955187,0.00174671210331564,0.0658026576488942,not significant
mikado.Chr06G212,1462.93074348146,0.365380875197491,0.140932969572136,0.0891522548361049,0.641609495558877,2.59258622242025,0.00952573003024224,0.194531383916862,not significant
mikado.Chr06G200,802.075064186303,-0.213450715411358,0.234990928154657,-0.674032934594485,0.247131503771769,-0.90833598168044,0.363700737607262,0.866957444433215,not significant
mikado.Chr06G205,291.099025815891,-0.154899382056692,0.200864609777478,-0.548594017220549,0.238795253107165,-0.771163134353498,0.440610242619672,0.902245896346279,not significant
mikado.Chr06G194,38.0761839587575,0.836372110858997,0.639094542839315,-0.416253193106061,2.08899741482406,1.30868291746513,0.190641780552042,0.734456206429331,not significant
mikado.Chr06G195,268.723721428411,0.0101844142277687,0.20006980852049,-0.381952410472392,0.402321238927929,0.05090430336832,0.959401776365685,0.995949386432152,not significant
mikado.Chr06G196,21.9805707168668,0.0402853785543133,0.518991416602214,-0.976937797986027,1.05750855509465,0.077622437029995,0.93812839405868,0.994030835953455,not significant
mikado.Chr06G197,2678.6501741355,-0.117949187539195,0.156563788752185,-0.424814213493477,0.188915838415087,-0.753361862786095,0.45123249358205,0.905223423170696,not significant
mikado.Chr06G198,362.816369964347,0.122425914688808,0.181423518105175,-0.233164180797335,0.478016010174951,0.674807301541994,0.49979820085864,0.918712652769533,not significant
mikado.Chr06G199,163.072027789187,-0.0813743697699188,0.268488507120156,-0.607611843725425,0.444863104185588,-0.303083251654796,0.761826417476402,0.969320673354559,not significant
mikado.Chr06G202,2561.25179052126,0.0824931504500194,0.127423804195073,-0.167257505772323,0.332243806672362,0.647391992187981,0.517378277276649,0.92508682128991,not significant
mikado.Chr06G201,1645.82144775503,0.0329704194108985,0.165814671586272,-0.292026336898195,0.357967175719992,0.198838975438577,0.842388706693853,0.982535730650896,not significant
mikado.Chr06G203,1831.64408015541,0.205275386154449,0.118300419655375,-0.0265934363700847,0.437144208678983,1.73520420935484,0.0827046411899698,0.543691032520436,not significant
mikado.Chr06G204,3790.43889065629,0.346550326410867,0.175595908171399,0.00238234639492541,0.690718306426809,1.9735672090525,0.0484309753782314,0.438658031196061,not significant
mikado.Chr06G207,1626.77637399538,-0.169093391103277,0.231483086230895,-0.622800240115831,0.284613457909276,-0.730478385511992,0.46509782021582,0.909878209338001,not significant
mikado.Chr06G206,1144.20487905442,0.0326575782259705,0.246980953621027,-0.451425090871243,0.516740247323184,0.132227112039097,0.894804657091006,0.991887956956557,not significant
mikado.Chr06G217,198.161254638011,-0.0904867956072485,0.259371000035696,-0.598853955677214,0.417880364462717,-0.348870134266341,0.727186807570823,0.964651450300054,not significant
mikado.Chr06G221,2148.76973626276,0.3107097762589,0.122013760768417,0.0715628051528022,0.549856747364999,2.54651421529928,0.0108804779925549,0.2099103980882,not significant
mikado.Chr06G222,156.934289101859,-0.140480211533593,0.270081895145966,-0.669840726019686,0.3888803029525,-0.520139313513297,0.60296647917863,0.945260993129038,not significant
mikado.Chr06G223,396.552032864925,0.0148974418986448,0.261983005539991,-0.498589248959737,0.528384132757026,0.0568641537184394,0.954653409276054,0.995224195100561,not significant
mikado.Chr06G213,262.744825455518,0.217233752230488,0.275097112018719,-0.321956587326201,0.756424091787178,0.789662060195334,0.429725154071054,0.897521107519447,not significant
mikado.Chr06G216,20982.1571659227,-0.299889455403776,0.222119811823443,-0.735244286577724,0.135465375770173,-1.3501247499802,0.176975970610464,0.718928615037261,not significant
mikado.Chr06G214,2347.95023391319,-0.13813427471508,0.15306483329878,-0.438141347980689,0.161872798550529,-0.902455983768942,0.366814693320951,0.868275217847752,not significant
mikado.Chr06G215,283.929766658928,0.372019696219853,0.206041928267691,-0.031822483184822,0.775861875624528,1.80555336162707,0.0709881332298873,0.511114386497805,not significant
mikado.Chr06G234,14.0947216643578,1.37313822674395,0.708266047561192,-0.0150632264759882,2.76133967996388,1.93873224824505,0.0525339497573478,NA,not significant
mikado.Chr06G231,1783.81248028188,-0.414394126313789,0.157532835175572,-0.72315848325791,-0.105629769369668,-2.63052541301591,0.00852529954233992,0.180733108738845,not significant
mikado.Chr06G232,815.081035372497,0.00839753085735247,0.170549168353527,-0.325878839115561,0.342673900830266,0.0492381812143782,0.960729483944428,0.995949386432152,not significant
mikado.Chr06G233,47.2006536895944,-0.507789772045671,0.468310829680923,-1.42567899822028,0.410099454128938,-1.08430072478069,0.278231484054633,0.812400326545037,not significant
mikado.Chr06G224,1092.93827189264,0.379491480487703,0.209176872638462,-0.0304951898836835,0.789478150859089,1.81421337694253,0.0696448814921474,0.508918789986196,not significant
mikado.Chr06G225,297.254944884852,0.075858014324384,0.395128479646136,-0.698593805782043,0.850309834430811,0.191983160495846,0.847755396043133,0.983024858107233,not significant
mikado.Chr06G227,1360.65507151246,-0.996993159297346,0.261757030155227,-1.51003693840159,-0.4839493801931,-3.80884959882876,0.000139614844463028,0.0105192238554543,down
mikado.Chr06G229,9021.59037799989,-0.180592242619771,0.176981977205528,-0.527476917942606,0.166292432703063,-1.02039905684888,0.307539241003831,0.832598354127519,not significant
mikado.Chr06G230,661.145901223053,-0.0980515989430841,0.420297254661628,-0.921834218079876,0.725731020193707,-0.23329107638836,0.815535387470689,0.979033724979056,not significant
mikado.Chr06G235,2862.70076453388,-0.226957008768225,0.160433299847207,-0.541406276468752,0.0874922589323008,-1.41465025642665,0.157171065862479,0.69353476613376,not significant
mikado.Chr06G236,731.217426206416,-0.116658817906056,0.219564595520314,-0.547005425125871,0.313687789313759,-0.531318893328878,0.595197815091611,0.944296178351711,not significant
mikado.Chr06G237,356.94429628224,-0.241489452086967,0.163311025123179,-0.561579061328399,0.0786001571544647,-1.47870881286074,0.139218155916048,0.664891546017323,not significant
mikado.Chr06G245,229.556266856335,0.129185408187411,0.253739132586001,-0.368143291681151,0.626514108055973,0.509126861398196,0.610663304656409,0.946040176518977,not significant
mikado.Chr06G250,401.821805598062,0.212256295600451,0.227118195342979,-0.232895367271787,0.657407958472689,0.934563147967584,0.350013478257226,0.857784154230533,not significant
mikado.Chr06G251,16.1241834696843,0.18161951994234,0.604175709517669,-1.00256487071229,1.36580391059697,0.300607119884598,0.763714101568202,NA,not significant
mikado.Chr06G254,1274.81505323234,0.0312032265729914,0.216833520701009,-0.393790474000986,0.456196927146969,0.143904071990868,0.885576220175312,0.991272880061724,not significant
mikado.Chr06G258,21.5208570676992,0.134855738135193,0.530809138444814,-0.905530173216643,1.17524164948703,0.254056926243393,0.799451579643752,NA,not significant
mikado.Chr06G256,132.908988643758,-0.331432116791506,0.365995102259526,-1.04878251722018,0.385918283637166,-0.905564349755938,0.365166485439847,0.868224195978622,not significant
mikado.Chr06G255,2208.47471659665,-0.0996890521610119,0.133797157202634,-0.361931480278175,0.162553375956151,-0.745076010920276,0.45622577029746,0.907001883506325,not significant
mikado.Chr06G257,1901.71238535279,-0.0118398656040566,0.147867243808996,-0.301659663469689,0.277979932261576,-0.0800709156339617,0.936180854417178,0.993750852699281,not significant
mikado.Chr06G259,1472.83210403026,-0.115220979503041,0.116728488088269,-0.344008816156048,0.113566857149966,-0.987085341291425,0.323600803299728,0.843000050883996,not significant
mikado.Chr06G262,8.78401026371547,-0.440669136724567,0.761562995706974,-1.93333260831024,1.0519943348611,-0.578637800429741,0.562833593244433,NA,not significant
mikado.Chr06G263,17.9158975289691,-0.418373371567398,0.568176097407748,-1.53199852248658,0.695251779351788,-0.736344547889622,0.461521042032754,NA,not significant
mikado.Chr06G264,1072.32249828168,0.0340490283095036,0.152345865934357,-0.264548868921837,0.332646925540844,0.223498209818011,0.823147776253375,0.980267515471426,not significant
mikado.Chr06G265,294.443626207208,0.183468758620942,0.349474352467773,-0.501500972215894,0.868438489457777,0.524984901825836,0.59959368672431,0.944311093293489,not significant
mikado.Chr06G266,1482.59063038677,0.067883585713938,0.13732605802055,-0.201275488006341,0.337042659434217,0.494324141335066,0.621077278345122,0.948273466520842,not significant
mikado.Chr06G269,1105.92822002041,0.0357733648947873,0.190447142346453,-0.33750303410426,0.409049763893834,0.187838811620024,0.851003009987678,0.983161711385654,not significant
mikado.Chr06G267,12631.3445769177,-0.0276552651835287,0.158577584454706,-0.338467330714752,0.283156800347695,-0.174395803029953,0.861554412478172,0.984802547687648,not significant
mikado.Chr06G271,1474.63537845132,0.039341260747386,0.163334928688934,-0.280795199482925,0.359477720977697,0.240862509098162,0.809661680173797,0.978500867548987,not significant
mikado.Chr06G270,12855.7395055858,-0.139359832923478,0.130658620727579,-0.395450729549533,0.116731063702576,-1.06659501032114,0.286154754637672,0.8167565386609,not significant
mikado.Chr06G273,81.1314644413733,-0.00656904525178935,0.318384602875787,-0.630602866888333,0.617464776384754,-0.0206324212680353,0.983538877534419,0.997477685367678,not significant
mikado.Chr06G281,22.681056595797,0.149378477175385,0.943047088234987,-1.69899381576519,1.99775077011596,0.158399807431634,0.874141765510357,0.988980283665812,not significant
mikado.Chr06G282,313.838727320133,0.306580057164187,0.264239304851882,-0.211328980345502,0.824489094673877,1.16023639002547,0.245952574806769,0.792588705611362,not significant
mikado.Chr06G275,195.142090623656,-0.189127353650092,0.307318015722284,-0.791470664465769,0.413215957165586,-0.61541251724403,0.538282327043052,0.928694064542866,not significant
mikado.Chr06G276,43.0567904110981,0.0566678389659561,0.421244901033841,-0.768972167060372,0.882307844992284,0.134524688196531,0.892987690161572,0.991887956956557,not significant
mikado.Chr06G277,14.5235912775369,-0.216445590368619,0.686159730514889,-1.5613186621778,1.12842748144056,-0.315444904069494,0.752423877265998,NA,not significant
mikado.Chr06G278,18.9382474394886,-0.404621543058702,0.568709480495699,-1.51929212483027,0.710049038712869,-0.711473180833956,0.476791064373156,NA,not significant
mikado.Chr06G279,239.127499763243,0.141791003547313,0.394439278349115,-0.631309982016951,0.914891989111578,0.359474857931911,0.719239883046839,0.964298561983493,not significant
mikado.Chr06G283,1180.27760335265,-0.0592848112715107,0.194747091141519,-0.440989109908889,0.322419487365867,-0.304419495685455,0.760808316761389,0.96922464516845,not significant
mikado.Chr06G284,54.7184448823727,-0.633852672709872,0.408743557101024,-1.43499004462788,0.167284699208135,-1.55073434601738,0.120965360029117,0.625352215894613,not significant
mikado.Chr06G285,29.7251844411599,0.260375389631948,0.528535758559403,-0.775554697144481,1.29630547640838,0.492635333400406,0.622270277396315,0.948273466520842,not significant
mikado.Chr06G287,322.961672780854,-0.0160053882825645,0.226020917712595,-0.459006386999251,0.426995610434122,-0.0708137478802591,0.943545990068239,0.994282195336605,not significant
mikado.Chr06G286,169.131361158619,-0.0824433533588829,0.32702460910505,-0.723411587204781,0.558524880487016,-0.252101374219209,0.800962707790568,0.97756144821668,not significant
mikado.Chr06G290,27.1961308273407,-0.45042636596767,0.442084333970185,-1.31691166054923,0.416058928613892,-1.01886977519101,0.308264794552935,0.832598354127519,not significant
mikado.Chr06G292,1691.3088436521,0.0577625094917735,0.117018267789952,-0.171593295376532,0.287118314360079,0.493619591049299,0.621574862270285,0.948273466520842,not significant
mikado.Chr06G291,304.578850559393,-0.173417130138992,0.21271488961363,-0.590338313781707,0.243504053503723,-0.815256188478309,0.414925681145631,0.892154476402454,not significant
mikado.Chr06G293,53.032573325528,-0.173687803183113,0.353172318379785,-0.865905547207492,0.518529940841266,-0.491793365855862,0.622865426881628,0.948273466520842,not significant
mikado.Chr06G288,3877.49172441072,0.0958159229638193,0.180174477892188,-0.257326053704868,0.448957899632507,0.531795202543356,0.594867845848791,0.944296178351711,not significant
mikado.Chr06G289,1342.72052381446,-0.0225200146273763,0.17778521730962,-0.370979040554231,0.325939011299479,-0.126669781482207,0.899201764022987,0.991887956956557,not significant
mikado.Chr06G294,11060.5169807455,0.401288325668591,0.210315773427377,-0.0109305902490668,0.81350724158625,1.90802772007568,0.0563876336113263,0.470031798544002,not significant
mikado.Chr06G311,529.254574861912,0.0728640393047779,0.193328585527409,-0.306059988328943,0.451788066938499,0.376892217495937,0.706253705230046,0.964289911057948,not significant
mikado.Chr06G312,164.605306854514,0.701590337457296,0.300709120389597,0.112200461493685,1.29098021342091,2.33311958263294,0.0196418699474655,0.291973298240695,not significant
mikado.Chr06G316,3286.35843807073,0.0953204236754826,0.195422161223502,-0.287707012322582,0.478347859673547,0.48776670505893,0.6257150972814,0.949511785541685,not significant
mikado.Chr06G298,7320.53524046172,0.444310166721615,0.289272805817307,-0.122664532680307,1.01128486612354,1.53595553327686,0.124549286594936,0.634101761940747,not significant
mikado.Chr06G299,1942.00501790052,0.44585166631325,0.151889991563266,0.14814728284925,0.743556049777251,2.93535908274472,0.0033316189831994,0.100985963724864,not significant
mikado.Chr06G300,1307.58286522811,-0.19345395739644,0.156743668231261,-0.500671547129712,0.113763632336833,-1.23420588263263,0.217126195946197,0.768925712045371,not significant
mikado.Chr06G301,879.771199467447,-0.216490769217169,0.232423366831421,-0.672040568206754,0.239059029772417,-0.931450104043074,0.35162078333915,0.858909825852107,not significant
mikado.Chr06G302,270.926214121122,-0.184659982872785,0.218987111862894,-0.613874722124057,0.244554756378488,-0.843245893796702,0.399090936052795,0.882805997224645,not significant
mikado.Chr06G303,1520.91128080658,0.0624770982323737,0.120225161759027,-0.173164218815319,0.298118415280066,0.519667408371632,0.603295406521015,0.945260993129038,not significant
mikado.Chr06G306,62.0746860301529,0.0756710577040551,0.491728725695052,-0.888117244658246,1.03945936006636,0.153887812018904,0.87769819422973,0.98953239456375,not significant
mikado.Chr06G309,433.247442295804,0.200236490337955,0.157804719842518,-0.10906076055338,0.509533741229289,1.26888784149031,0.204481069376071,0.752530826604807,not significant
mikado.Chr06G307,6404.41108022694,0.0243539034493003,0.101200345471228,-0.173998773674306,0.222706580572907,0.240650398335096,0.809826085588152,0.978500867548987,not significant
mikado.Chr06G310,2434.51796526061,-0.072860943144375,0.120980238840646,-0.30998221127204,0.16426032498329,-0.602254912393974,0.547004468334254,0.932667710457991,not significant
mikado.Chr06G323,1838.01720223607,0.0874204289889033,0.13127524078124,-0.169879042942327,0.344719900920134,0.665932345419062,0.505454344823136,0.920107851532559,not significant
mikado.Chr06G313,700.103408610243,0.258536339672508,0.166697578684539,-0.0681909145491875,0.585263593894204,1.55093038370861,0.120918368136908,0.625352215894613,not significant
mikado.Chr06G314,111.060685169932,-0.233317646493699,0.25682527549499,-0.736695186463879,0.270059893476481,-0.908468397606179,0.363630803092593,0.866957444433215,not significant
mikado.Chr06G315,885.280322077298,0.0705299079560832,0.267445506339745,-0.453663284469816,0.594723100381982,0.263716930306119,0.791998048733628,0.976824685782581,not significant
mikado.Chr06G319,1688.69059517157,0.228518556020547,0.158789710586472,-0.0827092767289385,0.539746388770033,1.43912697602722,0.150114550239984,0.682580753244646,not significant
mikado.Chr06G318,953.280766860719,0.0245398791907897,0.177294488539642,-0.322957318346908,0.372037076728487,0.13841309672355,0.889913946954101,0.991887956956557,not significant
mikado.Chr06G320,333.048180009906,-0.0706455943819877,0.272795719080551,-0.605325203779868,0.464034015015892,-0.258968852664171,0.795659272843985,0.977122376329151,not significant
mikado.Chr06G321,140.047790861752,0.35446086985969,0.352275516710041,-0.33599914289199,1.04492088261137,1.00620353401241,0.314317672525393,0.837516134046068,not significant
mikado.Chr06G322,38.4620592781714,0.510848265524737,0.69200459296744,-0.845480736691446,1.86717726774092,0.738215137177237,0.460383725799056,0.908833603634585,not significant
mikado.Chr06G326,812.927937824076,-0.344500879149411,0.150533384538792,-0.639546312845442,-0.0494554454533791,-2.28853473403858,0.0221063997582261,0.312221721574894,not significant
mikado.Chr06G325,613.425573760251,0.0676661213388918,0.231202584405914,-0.385490944096699,0.520823186774483,0.292670263668389,0.769774201262582,0.9729938923463,not significant
mikado.Chr06G327,20.0397597999148,0.139201862439582,0.639626879361567,-1.11446682110909,1.39287054598825,0.217629788445608,0.827717572914344,NA,not significant
mikado.Chr06G328,1216.04479217986,0.114163320385113,0.143624995976768,-0.167341671729352,0.395668312499578,0.794870834346825,0.426688641412368,0.896383767970858,not significant
mikado.Chr06G330,759.641532969343,-0.171214084200699,0.209482174755218,-0.581799146720928,0.239370978319529,-0.817320540044824,0.413745271651714,0.891846609325556,not significant
mikado.Chr06G332,1334.50700584058,-0.0382107077671394,0.151750108362729,-0.335640920158088,0.259219504623809,-0.251800200865783,0.801195502052644,0.97756144821668,not significant
mikado.Chr06G334,2316.21230837352,-3.29896804278898e-05,0.146515982351459,-0.287204315089287,0.287138335728431,-0.000225160968096675,0.999820347541378,0.999992668054214,not significant
mikado.Chr06G336,187.158653302939,0.237155391296144,0.222459692527696,-0.19886560605814,0.673176388650428,1.06606005160516,0.286396496633591,0.816779369299533,not significant
mikado.Chr06G335,2221.03129962218,-0.0940267291189152,0.182702617502809,-0.452123859424421,0.26407040118659,-0.514643579846192,0.606802105986767,0.945260993129038,not significant
mikado.Chr06G337,3184.13897527909,0.0347189313273051,0.146626227246198,-0.252668474075242,0.322106336729852,0.23678527354461,0.812823376725673,0.979033724979056,not significant
mikado.Chr06G338,257.704497010527,0.11768620723901,0.192018798916862,-0.25867063863804,0.49404305311606,0.61288898744734,0.539949745411582,0.929529932943119,not significant
mikado.Chr06G339,1811.70828507786,-0.0979025959461596,0.165775667599505,-0.42282290444119,0.22701771254887,-0.590572774423572,0.554806711310802,0.934052703051324,not significant
mikado.Chr06G353,43.2493695343249,0.223052824774018,0.464090820163625,-0.686565182746687,1.13267083229472,0.48062322089322,0.630784308737919,0.95002214735881,not significant
mikado.Chr06G350,2017.07498174494,0.28071047619106,0.128688208646146,0.0284815872446146,0.532939365137505,2.18132243151298,0.0291595764239274,0.359688536176122,not significant
mikado.Chr06G340,2538.62339750111,0.249214067653423,0.17505022274391,-0.09388436892464,0.592312504231487,1.42367181113509,0.154541497406016,0.688490706182377,not significant
mikado.Chr06G341,855.90187925504,-0.0344814555028813,0.181026199090074,-0.389292805719425,0.320329894713663,-0.190477708067683,0.848934809785627,0.983024858107233,not significant
mikado.Chr06G342,8.75860496730714,-0.654929343876579,0.84206427605561,-2.30537532494557,0.995516637192416,-0.777766451445243,0.436706709094748,NA,not significant
mikado.Chr06G343,18937.8706279259,-0.130620961518015,0.172817901851852,-0.469344049147646,0.208102126111615,-0.755830039124013,0.449751103981324,0.904040605906299,not significant
mikado.Chr06G344,19.8697950033011,-0.289071134339103,0.666682723369435,-1.5957692721432,1.01762700346499,-0.433596258319292,0.66458165235063,NA,not significant
mikado.Chr06G346,9754.59037537566,0.3867306783284,0.333327255485491,-0.266590742423162,1.04005209907996,1.1602131897829,0.245962018154975,0.792588705611362,not significant
mikado.Chr06G347,723.196747977732,-0.267086843218876,0.234885184522423,-0.727461804882826,0.193288118445074,-1.13709531642843,0.255498441650328,0.799860806326468,not significant
mikado.Chr06G348,1400.84315464862,-0.272539418821209,0.193517393875356,-0.651833510816907,0.10675467317449,-1.40834585131272,0.159028684799306,0.694620128516344,not significant
mikado.Chr06G358,113.150775754614,0.163346608387987,0.364556006840773,-0.551183165019927,0.877876381795901,0.448069995618896,0.654102681440266,0.952107125625378,not significant
mikado.Chr06G365,1038.5051338194,-0.226699566481764,0.141044347705223,-0.503146487984001,0.0497473550204726,-1.60729281371528,0.107990149982916,0.597687603784466,not significant
mikado.Chr06G366,12.1180120250311,0.615612666575559,0.695208222607669,-0.746995449735472,1.97822078288659,0.885508321904546,0.37588253325419,NA,not significant
mikado.Chr06G356,29.236908804119,1.83228065008803,0.73821143602932,0.385386235470558,3.27917506470549,2.48205400331302,0.0130627476771017,0.234746010095313,not significant
mikado.Chr06G354,12279.7211657371,0.0674852852162205,0.165573147462912,-0.257038083811088,0.392008654243529,0.407585929544143,0.683577696040399,0.959176404749778,not significant
mikado.Chr06G355,139.908490692463,0.662012912433567,0.595640823846074,-0.505443102304738,1.82946892717187,1.11142971725633,0.266383426794796,0.806965931048294,not significant
mikado.Chr06G374,400.300048904141,0.00665085339870787,0.18969222546578,-0.365145908514221,0.378447615311636,0.0350612861564412,0.972030871590549,0.996132826193586,not significant
mikado.Chr06G376,21.377305866846,0.335717231656335,0.613540387490076,-0.866821927824215,1.53825639113688,0.547180329936739,0.584254848453012,NA,not significant
mikado.Chr06G371,2478.3312405912,1.1274394345161,0.349655596088715,0.442114466182218,1.81276440284998,3.22442840076852,0.00126224416205068,0.0531142817019893,not significant
mikado.Chr06G377,727.126865507961,0.0866046142551905,0.256221455983946,-0.415589439473343,0.588798667983724,0.33800687738117,0.735358005091476,0.967560789143421,not significant
mikado.Chr06G392,26.9709130573249,-0.490489290667608,0.602268669890781,-1.67093588365354,0.689957302318323,-0.814402799263253,0.415414235541517,0.892368356872174,not significant
mikado.Chr06G396,316.996864826448,0.0895371488417176,0.182976928881891,-0.26909763176679,0.448171929450225,0.489335728765632,0.624604030068419,0.948387736831828,not significant
mikado.Chr06G398,63.7919268567489,2.52253877069412,0.782015886768515,0.989787632627836,4.05528990876041,3.22568737205312,0.00125670545932361,0.0531142817019893,not significant
mikado.Chr06G393,594.574428457395,-0.12761078632133,0.167053998889349,-0.455036624144454,0.199815051501794,-0.763889443950728,0.444933128567793,0.903538039724922,not significant
mikado.Chr06G394,132.390455190994,0.192052170457409,0.33309702144747,-0.460817991579632,0.844922332494449,0.57656525904329,0.564233173454461,0.934743864916623,not significant
mikado.Chr06G389,22167.6435711881,-0.108169114240993,0.219399716404246,-0.538192558393315,0.321854329911329,-0.493023035826038,0.621996310730567,0.948273466520842,not significant
mikado.Chr06G400,2441.31306439826,0.0397548118216284,0.122653179449947,-0.200645419900269,0.280155043543525,0.324123777303723,0.74584432613328,0.968232985714253,not significant
mikado.Chr06G399,4965.04382261141,0.20020474532904,0.114419660647022,-0.0240577895391236,0.424467280197204,1.74974077179498,0.0801630549037561,0.535814834927206,not significant
mikado.Chr06G401,5496.46868916287,-0.00781183656338541,0.322760162990492,-0.64042175602475,0.624798082897979,-0.0242032241247057,0.980690506405188,0.996710766085358,not significant
mikado.Chr06G402,1185.35361477382,0.110823195836842,0.190044664362962,-0.261664346314564,0.483310737988248,0.5831428954258,0.559797109246203,0.934743864916623,not significant
mikado.Chr06G403,139.422607354547,0.226451014349831,0.294247748136699,-0.3502745719981,0.803176600697761,0.769593024190717,0.441541344289555,0.902245896346279,not significant
mikado.Chr06G404,3938.42706924584,0.329640586407454,0.120832391421896,0.0928090992205382,0.56647207359437,2.72808129118696,0.0063703906961381,0.155443275910623,not significant
mikado.Chr06G411,171.501921943807,0.510770824727031,0.23345754077918,0.0531940447998386,0.968347604654223,2.18785318744599,0.0286802981476117,0.358954656346208,not significant
mikado.Chr06G407,460.92833363173,-0.235964045106251,0.172683344939882,-0.574423401188419,0.102495310975917,-1.36645514475296,0.171796150505755,0.712176049525494,not significant
mikado.Chr06G405,109.722505452793,-0.113024752992394,0.441060140111857,-0.977502627611635,0.751453121626846,-0.256257010583024,0.797752389731365,0.97756144821668,not significant
mikado.Chr06G408,2646.51389611947,-0.199741153623118,0.168375190613687,-0.529756527225944,0.130274219979709,-1.18628613214993,0.235509321341011,0.786347830872601,not significant
mikado.Chr06G410,3359.77333999283,0.131520525023275,0.162613794669453,-0.187202512528853,0.450243562575403,0.808790701247813,0.418635545783864,0.893070605889464,not significant
mikado.Chr06G413,130.754500233231,0.309253631131612,0.312798019232479,-0.303830486564047,0.92233774882727,0.988668764241013,0.322825230141014,0.84245825913935,not significant
mikado.Chr06G414,1290.68619230252,0.0459726184936309,0.209315989891737,-0.364286721694173,0.456231958681435,0.219632616301359,0.826157287446605,0.980267515471426,not significant
mikado.Chr06G415,145.810243343205,0.308551580657227,0.324999386720146,-0.32844721731426,0.945550378628714,0.949391270460819,0.342421648554737,0.855601961779087,not significant
mikado.Chr06G419,6321.93604162932,0.116372324034465,0.118306672865527,-0.115508754781969,0.348253402850899,0.983649706443346,0.32528777626922,0.844115654681509,not significant
mikado.Chr06G420,12.6471045931377,0.185648994227027,0.674114303309982,-1.13561504026054,1.50691302871459,0.275396907194326,0.783011319958148,NA,not significant
mikado.Chr06G422,1571.71797180234,-1.08431666981147,0.259676123227423,-1.59328187133722,-0.575351468285724,-4.17565025361162,2.97136049097908e-05,0.00293218060485909,down
mikado.Chr06G433,2649.09161648662,0.272872438193583,0.141779089386874,-0.00501457700468938,0.550759453391855,1.92463105365978,0.0542755315784644,0.463587123186392,not significant
mikado.Chr06G434,585.883657613467,-0.0257088200482705,0.281825383518535,-0.578086571744598,0.526668931648057,-0.0912225141940762,0.927315785796306,0.992111137364003,not significant
mikado.Chr06G428,447.737775348572,-0.342166519260762,0.164825699832229,-0.66522489093193,-0.0191081475895938,-2.07592941882876,0.0379004793639918,0.394008706134777,not significant
mikado.Chr06G426,588.589646300717,-0.263350032701826,0.144356528348654,-0.546288828265187,0.0195887628615352,-1.82430289585363,0.0681062928745331,0.502949186651602,not significant
mikado.Chr06G429,6757.02228670811,0.359936838613806,0.150236440241242,0.0654734157409717,0.654400261486641,2.39580249662357,0.0165840236819438,0.268401230881503,not significant
mikado.Chr06G430,1448.20145531687,0.186656565282325,0.264044235823318,-0.33087013693138,0.704183267496029,0.706913993787099,0.479619927115792,0.915626715080809,not significant
mikado.Chr06G431,680.692684094676,0.36888637871765,0.357009235361636,-0.330851722591157,1.06862448002646,1.03326844848701,0.301478288324339,0.830429117273034,not significant
mikado.Chr06G432,54.2576812303311,-0.0628912618689204,0.629329430259895,-1.29637694517831,1.17059442144047,-0.099933768937118,0.920396906798296,0.992111137364003,not significant
